Options:
Model:                           Discrete: Independent
Tree File Name:                  ./processed_data/mXpermitted.bttrees
Data File Name:                  ./processed_data/mXpermitted.btdata
Log File Name:                   ./results/mXpermitted-indep-1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3664068385
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./results/mXpermitted-indep-1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000001
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      100
     Taxa:                       56
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
3931000	-46.419073	44	14.332004	1.170310	1.424502	1.762375	0.353525	0.146531	0.353446	0.146498	
3932000	-47.876901	43	11.124107	1.756092	1.193635	3.736202	0.198891	0.299437	0.200225	0.301446	
3933000	-47.169224	68	16.996057	1.609039	0.353920	3.751228	0.128197	0.371831	0.128183	0.371789	
3934000	-48.412125	99	3.505002	0.491120	0.979401	2.878187	0.144382	0.204274	0.269728	0.381616	
3935000	-48.253001	63	3.015109	0.556625	1.499049	4.920761	0.163360	0.198273	0.288368	0.349999	
3936000	-48.381066	55	14.187562	1.304082	2.111438	1.433820	0.391421	0.108577	0.391424	0.108578	
3937000	-50.424344	81	11.912630	2.713631	2.180456	5.318175	0.235782	0.263678	0.236292	0.264248	
3938000	-48.467355	69	8.019202	1.331383	0.777985	4.629530	0.144456	0.338137	0.154877	0.362530	
3939000	-46.866799	6	10.751634	1.120059	0.457184	3.908210	0.114330	0.382538	0.115771	0.387361	
3940000	-47.471169	75	20.757145	0.844413	1.340832	0.651352	0.473470	0.026602	0.473333	0.026595	
3941000	-46.628218	77	14.475875	0.705310	0.535828	2.938609	0.152110	0.348884	0.151506	0.347499	
3942000	-46.066321	17	12.215147	1.141688	0.577355	2.319102	0.196846	0.302145	0.197642	0.303367	
3943000	-49.512352	43	13.887121	3.146973	1.424321	3.063247	0.233057	0.266767	0.233221	0.266955	
3944000	-46.396148	96	10.998296	1.403238	1.565996	1.059396	0.443426	0.053043	0.449733	0.053798	
3945000	-46.489250	98	8.730835	0.823204	0.076704	2.979798	0.046920	0.442766	0.048897	0.461417	
3946000	-47.111149	70	5.246787	0.700170	0.283188	3.423246	0.112226	0.324755	0.144595	0.418423	
3947000	-47.643880	75	34.610402	4.292890	0.231802	1.804516	0.137040	0.362960	0.137040	0.362960	
3948000	-48.278514	22	5.134296	0.557273	0.321335	2.100518	0.132258	0.283601	0.185777	0.398364	
3949000	-47.658549	19	12.972383	1.629239	2.922326	4.832262	0.247072	0.252293	0.247700	0.252934	
3950000	-47.218466	94	5.209741	1.010101	0.396500	2.955699	0.102044	0.323795	0.137587	0.436574	
3951000	-48.464675	77	15.941491	1.431742	2.598146	5.623373	0.239051	0.260961	0.239040	0.260948	
3952000	-47.182817	35	12.081429	1.903768	1.530342	3.330019	0.245425	0.253556	0.246428	0.254592	
3953000	-52.438426	40	12.172588	0.027612	0.541761	3.544337	0.252836	0.641046	0.030016	0.076103	
3954000	-48.782408	72	28.355244	3.931024	1.594328	3.903296	0.222523	0.277477	0.222523	0.277477	
3955000	-46.175615	59	15.550410	1.194977	1.673644	0.444635	0.486202	0.013974	0.485859	0.013964	
3956000	-47.512986	8	6.071018	0.978026	0.602605	2.884977	0.148734	0.299173	0.183330	0.368762	
3957000	-51.793321	89	2.227452	0.923676	2.355106	5.829804	0.098815	0.116411	0.360308	0.424466	
3958000	-45.783839	44	10.297287	0.936619	0.045927	2.622262	0.030285	0.468677	0.030411	0.470626	
3959000	-46.930070	82	6.018184	0.715218	2.145953	0.212220	0.436734	0.003376	0.555596	0.004295	
3960000	-46.713195	54	3.087312	0.686942	1.151043	0.026446	0.326921	0.000045	0.672941	0.000093	
3961000	-48.073839	60	8.753170	0.594302	1.003765	3.123913	0.216617	0.282278	0.217577	0.283529	
3962000	-48.138584	7	13.426516	0.971137	0.464476	3.828998	0.126471	0.373910	0.126278	0.373340	
3963000	-47.875645	20	11.623190	0.759844	2.118027	1.620741	0.394187	0.106781	0.392663	0.106369	
3964000	-48.652155	90	4.956163	0.980802	0.407518	3.788131	0.132388	0.325514	0.156731	0.385367	
3965000	-48.206434	12	9.112473	1.156218	2.059943	3.801862	0.241141	0.253594	0.246274	0.258992	
3966000	-49.038850	67	9.108058	0.281700	1.552941	0.715679	0.501479	0.029875	0.442298	0.026349	
3967000	-46.990878	86	13.340574	1.946286	0.098954	2.248530	0.088465	0.411371	0.088523	0.411640	
3968000	-52.578626	77	34.397796	1.273353	5.170911	4.121484	0.260899	0.239101	0.260899	0.239101	
3969000	-48.605304	50	13.401679	1.980763	0.882479	4.929204	0.175637	0.324089	0.175830	0.324445	
3970000	-47.756315	27	18.462611	2.048800	1.333831	2.870251	0.230065	0.269935	0.230065	0.269935	
3971000	-47.661108	88	12.803433	1.465678	2.415727	4.686352	0.239168	0.260363	0.239618	0.260852	
3972000	-50.241692	63	30.044956	3.419568	3.989929	2.217985	0.293235	0.206765	0.293235	0.206765	
3973000	-47.994809	3	10.343399	0.758770	2.677973	4.223896	0.250229	0.248808	0.251195	0.249768	
3974000	-47.857919	38	20.507091	2.101265	2.189516	2.043978	0.334848	0.165153	0.334847	0.165152	
3975000	-50.456915	71	2.842821	1.244314	2.656628	3.156252	0.181106	0.147088	0.370720	0.301086	
3976000	-48.727055	31	22.532970	2.535367	2.210102	3.085001	0.257808	0.242192	0.257808	0.242192	
3977000	-45.322776	61	8.283757	1.194111	1.715484	0.318546	0.476378	0.006596	0.509966	0.007061	
3978000	-51.334309	55	8.625838	2.425406	1.284228	0.577644	0.469626	0.025419	0.479027	0.025928	
3979000	-48.861872	19	29.093485	1.207184	2.391853	1.711261	0.388400	0.111601	0.388399	0.111601	
3980000	-48.246045	4	20.578575	2.752191	1.388228	1.169466	0.434917	0.065082	0.434919	0.065082	
3981000	-49.270806	10	10.157098	1.416629	1.172820	5.398963	0.198512	0.298640	0.200786	0.302061	
3982000	-49.999672	36	11.859763	1.295362	4.467721	3.821241	0.266846	0.232243	0.267820	0.233091	
3983000	-49.268597	66	29.298244	3.845812	1.813646	4.175438	0.225431	0.274569	0.225431	0.274569	
3984000	-48.236229	93	28.933898	4.625073	1.731582	4.491782	0.225073	0.274927	0.225073	0.274927	
3985000	-48.591961	61	26.715107	0.942157	1.851587	3.473570	0.236787	0.263216	0.236784	0.263213	
3986000	-49.981618	81	1.828161	0.367577	3.157841	1.410221	0.154411	0.050450	0.599325	0.195814	
3987000	-48.911238	28	17.537589	1.685780	1.288280	1.362759	0.396926	0.103076	0.396923	0.103075	
3988000	-49.102070	26	22.936420	5.473248	0.663642	3.583550	0.159901	0.340099	0.159901	0.340099	
3989000	-48.768394	67	5.458016	0.357046	1.642088	2.577160	0.241188	0.176710	0.335958	0.246144	
3990000	-48.598250	44	25.584935	6.114645	1.118207	3.777769	0.204905	0.295095	0.204905	0.295095	
3991000	-49.728936	39	23.083922	1.013871	2.476995	4.052533	0.249833	0.250172	0.249828	0.250167	
3992000	-48.460615	59	3.447387	0.838696	2.355487	2.919419	0.191814	0.136026	0.393271	0.278890	
3993000	-48.255513	72	13.227736	1.243460	1.990781	3.752772	0.240402	0.259563	0.240436	0.259599	
3994000	-48.152088	1	26.073570	2.204075	2.094457	2.311466	0.319332	0.180668	0.319332	0.180668	
3995000	-48.983116	19	15.029057	2.311021	3.894567	3.218828	0.285395	0.214451	0.285571	0.214583	
3996000	-49.065028	41	14.340700	1.214190	3.672344	4.263571	0.261724	0.238470	0.261521	0.238285	
3997000	-48.151907	35	52.050150	3.314042	1.112670	1.236386	0.435154	0.064846	0.435154	0.064846	
3998000	-49.225323	45	8.921265	0.950531	0.641684	1.833377	0.292662	0.198521	0.303169	0.205648	
3999000	-47.729420	57	28.121834	4.014332	1.854516	1.443495	0.399467	0.100533	0.399467	0.100533	
4000000	-49.540483	74	30.450197	4.946909	1.893684	4.819255	0.224140	0.275860	0.224140	0.275860	
4001000	-50.453394	80	11.785904	0.688948	2.771053	0.649012	0.452428	0.048749	0.450303	0.048520	
4002000	-51.292640	70	23.099887	6.034999	2.820923	0.256941	0.489026	0.010974	0.489027	0.010974	
4003000	-50.326063	9	0.056323	0.316293	2.818514	3.286448	0.000326	0.000286	0.532427	0.466961	
4004000	-48.896504	49	14.572364	2.623459	1.109252	0.194173	0.496088	0.003848	0.496216	0.003849	
4005000	-48.053301	93	12.678209	2.956862	2.089428	0.144497	0.496577	0.002978	0.497461	0.002983	
4006000	-47.412998	5	13.750320	1.757312	0.918285	3.295006	0.206255	0.293587	0.206385	0.293773	
4007000	-48.999924	7	4.375872	1.114867	2.006583	1.004789	0.354935	0.052430	0.516360	0.076275	
4008000	-47.974396	25	30.403211	3.181872	1.490895	2.474034	0.285580	0.214420	0.285580	0.214420	
4009000	-46.857966	61	8.495771	1.848947	0.356065	2.010649	0.139129	0.347962	0.146503	0.366406	
4010000	-49.117501	6	18.301490	1.779412	0.707199	5.477973	0.141456	0.358551	0.141452	0.358541	
4011000	-47.847698	32	24.458867	4.262090	2.000981	1.272366	0.428741	0.071259	0.428741	0.071259	
4012000	-46.684535	93	6.426860	0.675210	0.313919	2.932800	0.115132	0.346732	0.134145	0.403991	
4013000	-46.979138	61	27.416166	3.974137	1.679125	3.436630	0.227712	0.272288	0.227712	0.272288	
4014000	-49.963145	88	5.388605	0.985727	3.338036	7.285602	0.213085	0.220489	0.278377	0.288050	
4015000	-49.769957	91	8.538171	0.306448	2.010421	1.387168	0.424102	0.093468	0.395308	0.087122	
4016000	-47.199021	47	14.463126	2.392035	0.120207	2.697521	0.062464	0.437312	0.062520	0.437704	
4017000	-49.875666	28	22.029231	4.057918	3.434697	3.004696	0.279399	0.220600	0.279400	0.220600	
4018000	-48.230641	36	10.246271	1.838409	0.524147	3.557615	0.147657	0.348905	0.149702	0.353736	
4019000	-47.017239	44	3.555208	0.866870	1.780527	0.909808	0.335812	0.051960	0.530192	0.082036	
4020000	-46.125346	57	12.268523	1.430912	0.067995	4.127878	0.036765	0.462820	0.036826	0.463589	
4021000	-47.070406	85	34.637095	5.162838	0.173156	3.540657	0.072905	0.427095	0.072905	0.427095	
4022000	-48.631856	13	5.892616	0.597904	3.697050	4.011061	0.237490	0.219786	0.281869	0.260856	
4023000	-49.906753	23	19.382339	2.349662	1.821664	3.351660	0.238145	0.261854	0.238146	0.261855	
4024000	-46.832900	61	17.647653	2.526021	1.945883	2.880345	0.274277	0.225700	0.274302	0.225721	
4025000	-47.521420	17	13.196310	2.779451	1.330320	0.111953	0.498419	0.000932	0.499714	0.000935	
4026000	-48.912372	98	3.192170	0.257243	0.910946	2.459613	0.157786	0.153259	0.349491	0.339463	
4027000	-46.954372	86	7.866987	0.764969	0.558519	3.834330	0.161134	0.327744	0.168465	0.342656	
4028000	-46.863538	69	18.952739	2.465862	0.529728	2.659127	0.155944	0.344050	0.155948	0.344059	
4029000	-50.373328	1	4.279622	1.223351	2.920790	5.658144	0.204238	0.212304	0.286080	0.297378	
4030000	-47.354378	84	6.671368	1.198080	1.599440	3.306872	0.208216	0.247253	0.248931	0.295601	
4031000	-48.181335	48	24.062297	1.496370	2.508670	2.441897	0.311299	0.188701	0.311298	0.188701	
4032000	-50.735660	43	1.230982	0.452893	4.697114	6.969216	0.062153	0.062236	0.437514	0.438097	
4033000	-47.898717	25	6.723968	1.044253	2.321396	3.417760	0.245792	0.216940	0.285383	0.251884	
4034000	-47.658923	8	11.800516	1.879402	0.600581	3.656034	0.142816	0.355860	0.143574	0.357750	
4035000	-49.251032	39	37.810103	1.365303	0.008648	3.864880	0.003913	0.496087	0.003913	0.496087	
4036000	-49.752315	97	42.220452	4.488661	2.470565	6.135333	0.239891	0.260109	0.239891	0.260109	
4037000	-46.462974	61	1.964128	0.275165	0.493694	2.945646	0.043918	0.129788	0.208912	0.617382	
4038000	-47.582635	92	6.667791	0.857113	1.549204	2.661623	0.264263	0.211955	0.290657	0.233125	
4039000	-48.223112	100	4.361996	0.468270	0.162891	3.436355	0.047301	0.342726	0.073975	0.535998	
4040000	-47.655152	44	2.485577	0.318860	0.894891	3.814657	0.110201	0.182182	0.266706	0.440912	
4041000	-48.027776	13	21.663121	1.044307	0.397388	2.224947	0.180172	0.319837	0.180166	0.319825	
4042000	-48.609742	36	4.596088	1.014281	1.278458	4.296477	0.168799	0.241710	0.242395	0.347095	
4043000	-50.215179	44	17.519415	1.852488	3.306814	0.527922	0.450243	0.049757	0.450242	0.049757	
4044000	-47.475673	24	15.836507	1.867494	1.901612	0.450071	0.479540	0.020438	0.479582	0.020440	
4045000	-48.046680	96	0.122863	0.210553	1.857051	0.664553	0.001464	0.000089	0.941052	0.057395	
4046000	-47.422121	68	5.987847	0.887546	1.149615	3.919736	0.188518	0.260997	0.230863	0.319622	
4047000	-47.768344	82	2.432933	0.267344	1.492918	0.504150	0.215341	0.006444	0.755605	0.022610	
4048000	-47.718899	38	12.918168	1.590757	2.402281	2.989774	0.277449	0.222362	0.277659	0.222531	
4049000	-48.083219	32	8.111698	1.807504	1.248030	0.080877	0.484558	0.000440	0.514535	0.000467	
4050000	-48.185123	20	12.886665	0.569657	1.270928	3.546335	0.227384	0.276528	0.223854	0.272234	
4051000	-49.595333	92	8.749819	1.044404	0.935021	5.715123	0.197427	0.296131	0.202581	0.303861	
4052000	-49.780635	73	33.982315	6.100089	1.865598	1.551669	0.386477	0.113523	0.386477	0.113523	
4053000	-47.599251	84	6.026076	0.324922	0.557124	3.444018	0.110694	0.329295	0.140889	0.419121	
4054000	-47.438277	19	9.077549	1.473997	2.392737	3.412007	0.264667	0.225813	0.274941	0.234579	
4055000	-47.334118	82	19.757019	2.929872	1.810021	0.049256	0.499792	0.000204	0.499801	0.000204	
4056000	-49.309938	25	2.784962	0.312408	0.409021	4.451946	0.045187	0.214529	0.128799	0.611485	
4057000	-48.224532	42	5.590604	0.459467	0.770195	2.878032	0.155333	0.291553	0.192257	0.360857	
4058000	-47.192906	17	15.469824	1.024616	2.311545	1.786363	0.385289	0.115034	0.384792	0.114885	
4059000	-49.883076	80	14.067219	2.694162	1.922679	1.211617	0.411530	0.088360	0.411711	0.088399	
4060000	-49.179418	66	40.323783	4.461384	1.966982	3.977421	0.233226	0.266774	0.233226	0.266774	
4061000	-51.551264	93	8.035350	0.714092	7.568112	11.550144	0.242836	0.242848	0.257152	0.257164	
4062000	-52.234521	95	4.931627	1.634274	1.583163	6.141149	0.202551	0.248737	0.246278	0.302435	
4063000	-48.506584	7	1.164762	0.354683	1.652933	1.316648	0.086617	0.019496	0.729653	0.164234	
4064000	-46.304626	61	8.055196	1.319161	0.820688	2.163301	0.211501	0.269596	0.228122	0.290781	
4065000	-52.731499	23	18.813909	4.023481	0.954840	4.829580	0.179352	0.320647	0.179353	0.320649	
4066000	-48.667460	9	4.346770	0.315626	0.455555	3.845899	0.117448	0.304489	0.160906	0.417157	
4067000	-46.382302	88	11.068829	1.444666	0.251988	2.807359	0.104931	0.393066	0.105775	0.396228	
4068000	-48.944700	67	30.746695	4.490538	2.328382	4.216387	0.239852	0.260148	0.239852	0.260148	
4069000	-49.137768	1	14.348764	1.096644	1.805704	5.707634	0.224761	0.275392	0.224623	0.275223	
4070000	-49.278082	82	14.925080	1.421579	3.964317	3.201330	0.286887	0.213150	0.286844	0.213118	
4071000	-48.484081	84	6.417703	1.728551	0.917433	3.279238	0.158938	0.296644	0.189930	0.354487	
4072000	-48.357116	16	18.733676	2.994498	0.292818	2.787234	0.105233	0.394748	0.105241	0.394778	
4073000	-50.149162	25	29.231004	3.274042	4.995003	5.735230	0.251990	0.248010	0.251990	0.248010	
4074000	-47.422705	35	16.759162	0.829860	0.852864	3.614157	0.190569	0.309706	0.190359	0.309366	
4075000	-49.520546	39	7.060325	2.009601	2.041098	0.131802	0.479396	0.002455	0.515509	0.002640	
4076000	-47.862604	21	2.884489	0.615277	2.280569	0.079894	0.239732	0.000183	0.759505	0.000580	
4077000	-48.780094	54	4.530092	0.627921	3.067385	3.316180	0.224644	0.183566	0.325671	0.266119	
4078000	-47.234753	98	13.150920	2.084618	1.777219	0.250802	0.493117	0.006406	0.494059	0.006418	
4079000	-46.337156	17	9.635950	0.736863	1.835518	0.461707	0.478642	0.014763	0.491437	0.015158	
4080000	-47.031187	46	3.309486	0.716069	1.167296	2.933861	0.152496	0.191292	0.291080	0.365133	
4081000	-47.816328	46	2.065921	0.917856	0.594789	2.536519	0.087499	0.150997	0.279379	0.482125	
4082000	-46.113999	61	7.567680	1.293984	1.148257	3.313180	0.183232	0.292034	0.202304	0.322430	
4083000	-48.847162	88	17.915707	3.579622	1.963047	0.209971	0.495740	0.004249	0.495762	0.004249	
4084000	-47.661244	10	7.698962	1.362064	0.146435	2.915825	0.066881	0.418900	0.070796	0.443424	
4085000	-51.685776	34	37.299915	3.924269	5.704029	5.087106	0.254886	0.245114	0.254886	0.245114	
4086000	-48.544557	27	6.083308	0.837438	1.019276	1.968478	0.249912	0.218196	0.283964	0.247928	
4087000	-47.599044	77	18.520669	1.533611	2.554572	2.202652	0.347873	0.152143	0.347851	0.152133	
4088000	-49.663036	30	10.911487	1.301189	3.886583	4.726787	0.251742	0.247572	0.252434	0.248252	
4089000	-50.370542	74	35.838408	8.928054	1.406477	2.860237	0.239760	0.260240	0.239760	0.260240	
4090000	-49.879574	84	21.085164	4.391391	3.744192	4.434153	0.259219	0.240779	0.259221	0.240781	
4091000	-46.445977	61	17.919099	2.152802	1.680338	1.663459	0.395098	0.104892	0.395113	0.104896	
4092000	-47.769434	15	11.719643	1.784495	1.334229	4.116462	0.209866	0.288738	0.211041	0.290354	
4093000	-47.241319	19	39.930458	3.208992	0.316693	3.468811	0.087587	0.412413	0.087587	0.412413	
4094000	-48.154665	86	51.560724	2.550674	0.404537	2.154195	0.208111	0.291889	0.208111	0.291889	
4095000	-48.385626	50	5.182231	0.980480	1.400433	0.969656	0.390629	0.044199	0.507724	0.057448	
4096000	-47.344245	92	14.909089	1.707979	1.103210	3.664089	0.215477	0.284482	0.215513	0.284529	
4097000	-48.441277	6	11.210148	2.221575	2.011040	2.288287	0.345864	0.151853	0.349038	0.153246	
4098000	-49.921779	58	7.762468	1.298056	0.017932	4.579532	0.007778	0.478231	0.008226	0.505764	
4099000	-45.679697	61	37.853854	3.123086	0.403005	2.712341	0.116940	0.383060	0.116940	0.383060	
4100000	-47.155419	88	11.349728	0.765313	1.464590	0.673374	0.473368	0.027004	0.472664	0.026964	
4101000	-49.846950	27	28.337435	6.509674	0.095340	3.951477	0.043860	0.456140	0.043860	0.456140	
4102000	-48.458624	35	6.836877	0.314433	1.000022	4.391650	0.179772	0.291790	0.201455	0.326983	
4103000	-47.063548	63	29.034417	3.134816	0.208590	2.270493	0.133974	0.366026	0.133974	0.366026	
4104000	-46.724950	61	21.506801	2.438532	2.414789	0.166842	0.497345	0.002655	0.497345	0.002655	
4105000	-47.855827	48	10.185522	0.531910	1.081060	2.246437	0.256817	0.245032	0.254924	0.243226	
4106000	-48.261212	27	20.487999	2.611807	0.352064	4.103218	0.114535	0.385465	0.114535	0.385465	
4107000	-47.845799	22	39.419693	4.507325	1.560034	0.455436	0.484668	0.015332	0.484668	0.015332	
4108000	-47.975308	85	10.950570	2.461920	0.352478	2.329454	0.159285	0.339750	0.159901	0.341064	
4109000	-46.971470	54	19.559697	3.736011	1.395593	0.069917	0.499473	0.000524	0.499478	0.000524	
4110000	-46.998251	75	15.153997	0.899385	1.474880	3.391955	0.220688	0.279898	0.220171	0.279242	
4111000	-47.286048	26	12.584574	0.670949	0.664003	3.628715	0.160091	0.342960	0.158149	0.338800	
4112000	-46.461527	13	13.884180	1.297123	0.746354	3.353392	0.184047	0.315936	0.184060	0.315957	
4113000	-47.870335	46	25.906342	1.904627	2.245592	2.349149	0.317510	0.182491	0.317509	0.182490	
4114000	-50.995161	29	23.967786	5.493722	3.271706	4.138353	0.255125	0.244875	0.255125	0.244875	
4115000	-48.100793	98	13.915531	1.456598	2.644042	3.081089	0.290841	0.209027	0.290995	0.209137	
4116000	-47.686919	8	15.778207	1.726956	1.749805	0.826334	0.462186	0.037789	0.462233	0.037792	
4117000	-50.359927	43	4.330174	1.343132	3.227282	4.729915	0.207104	0.204645	0.295882	0.292369	
4118000	-46.991965	77	35.166442	3.654181	0.956402	3.913880	0.177721	0.322279	0.177721	0.322279	
4119000	-49.657119	82	0.116109	0.558840	3.240378	2.383694	0.000896	0.000458	0.660938	0.337708	
4120000	-48.722847	63	15.879737	2.778818	3.165081	2.913753	0.275042	0.224946	0.275055	0.224957	
4121000	-48.442270	73	6.771679	1.325066	0.814905	2.722839	0.182074	0.292664	0.201451	0.323811	
4122000	-48.452093	81	7.165069	1.417456	0.230337	4.332540	0.099295	0.383480	0.106380	0.410845	
4123000	-45.357236	61	9.024748	0.577990	0.043814	2.147278	0.023605	0.470730	0.024146	0.481519	
4124000	-48.295157	19	4.294512	0.346173	2.749840	2.574256	0.237421	0.132346	0.404662	0.225571	
4125000	-51.287470	66	22.609410	5.762141	1.909493	3.196398	0.251211	0.248789	0.251211	0.248789	
4126000	-49.520464	13	5.764280	0.786196	4.694174	6.077988	0.228538	0.227710	0.272369	0.271383	
4127000	-45.963870	61	26.759995	3.637133	1.371754	0.394614	0.491015	0.008985	0.491015	0.008985	
4128000	-47.506544	26	26.678911	1.705170	1.349773	0.132441	0.498797	0.001204	0.498796	0.001204	
4129000	-47.352991	21	13.084765	0.727484	1.253283	0.010741	0.502625	0.000005	0.497365	0.000005	
4130000	-48.228051	39	17.523485	2.396915	2.489675	1.813036	0.360910	0.139082	0.360922	0.139086	
4131000	-48.741374	67	22.515009	3.692645	2.234648	1.476299	0.410051	0.089948	0.410053	0.089948	
4132000	-48.756926	49	19.008800	1.279757	1.922320	3.630853	0.242529	0.257482	0.242518	0.257470	
4133000	-47.840054	59	19.203019	1.882693	1.363932	3.842042	0.205261	0.294744	0.205257	0.294738	
4134000	-49.730782	8	6.333641	1.412424	2.960110	3.547845	0.249016	0.209906	0.293594	0.247483	
4135000	-48.350062	25	12.361232	1.521305	3.264698	4.209582	0.258906	0.240374	0.259653	0.241067	
4136000	-49.145287	37	13.438969	1.940975	2.888821	4.811021	0.247444	0.252413	0.247585	0.252557	
4137000	-49.056416	95	23.465185	1.664919	2.681795	0.810371	0.434769	0.065231	0.434768	0.065231	
4138000	-49.132919	42	18.506222	3.369041	1.692127	3.084284	0.239727	0.260268	0.239731	0.260274	
4139000	-48.250713	68	12.788241	0.666965	1.715185	3.159074	0.256178	0.247452	0.252486	0.243885	
4140000	-47.721096	45	15.837192	1.402215	1.828804	0.323621	0.489791	0.010298	0.489617	0.010294	
4141000	-47.948670	38	12.198106	2.009727	1.320102	3.581578	0.221006	0.278599	0.221356	0.279040	
4142000	-47.914687	96	3.788842	0.346103	2.465257	1.352291	0.281392	0.058309	0.546960	0.113338	
4143000	-48.699817	58	16.300561	2.173398	2.289165	3.765797	0.249170	0.250809	0.249191	0.250830	
4144000	-47.900002	20	24.548667	3.845186	0.278988	3.193594	0.130167	0.369833	0.130167	0.369834	
4145000	-46.747972	93	40.660131	4.007790	1.870931	0.950196	0.440120	0.059880	0.440120	0.059880	
4146000	-49.590475	49	23.506746	2.720432	2.751424	1.296791	0.390294	0.109706	0.390294	0.109706	
4147000	-48.175183	44	35.891541	4.305915	3.368945	3.879592	0.259232	0.240768	0.259232	0.240768	
4148000	-46.039094	57	6.375798	1.285358	0.513553	2.907051	0.181252	0.289903	0.203446	0.325399	
4149000	-47.876209	21	7.359372	1.334756	1.385142	3.479868	0.192528	0.267570	0.225922	0.313979	
4150000	-45.888620	75	8.087473	0.934211	0.333297	3.343368	0.091013	0.390718	0.097916	0.420353	
4151000	-47.492928	51	24.785633	1.983743	1.850647	0.058498	0.499181	0.000819	0.499181	0.000819	
4152000	-48.364998	9	10.383149	1.005328	1.928239	1.546222	0.366343	0.132529	0.368000	0.133128	
4153000	-46.663854	57	13.457796	0.584906	0.958486	3.890226	0.207732	0.294234	0.206105	0.291929	
4154000	-48.930206	27	17.528699	2.087104	2.663376	3.081145	0.268442	0.231555	0.268445	0.231557	
4155000	-46.828681	98	13.651018	1.630327	0.483363	2.905752	0.171562	0.328176	0.171742	0.328521	
4156000	-49.684930	40	8.871860	0.973208	4.825635	6.525342	0.245195	0.245140	0.254861	0.254804	
4157000	-49.787373	77	6.775833	1.288481	1.051595	5.701570	0.165738	0.300387	0.189828	0.344048	
4158000	-46.893598	44	54.319956	4.724422	1.345097	1.939648	0.329254	0.170746	0.329254	0.170746	
4159000	-48.736123	63	20.421354	3.251706	3.378160	4.787598	0.250581	0.249419	0.250581	0.249419	
4160000	-51.415824	46	13.876810	0.406221	2.526072	6.711257	0.240814	0.263205	0.236973	0.259008	
4161000	-50.183867	61	21.181364	4.235605	4.276175	5.866936	0.250323	0.249675	0.250325	0.249677	
4162000	-47.478963	28	10.923673	1.680698	0.492107	2.342461	0.190179	0.308463	0.191215	0.310143	
4163000	-50.283969	98	35.004444	1.702528	0.363915	1.802601	0.252853	0.247147	0.252853	0.247147	
4164000	-47.267837	54	13.392420	1.599302	2.236222	0.331944	0.486618	0.013215	0.486943	0.013224	
4165000	-49.278115	53	9.101415	1.194219	2.381769	2.711285	0.277514	0.216715	0.283995	0.221776	
4166000	-46.205053	63	9.634039	1.154895	0.081225	3.323330	0.051183	0.446578	0.051644	0.450595	
4167000	-48.609423	29	18.341971	1.060296	2.093782	1.872782	0.337699	0.162319	0.337675	0.162307	
4168000	-46.513388	70	50.514384	6.272977	1.401008	0.196175	0.496112	0.003888	0.496112	0.003888	
4169000	-48.289925	82	8.822786	1.528139	2.275399	4.369107	0.229500	0.259010	0.240296	0.271194	
4170000	-48.416217	85	22.733532	3.108444	2.206995	0.886568	0.434778	0.065222	0.434778	0.065222	
4171000	-45.647840	61	6.037862	0.607459	0.936052	3.266954	0.153414	0.285906	0.195794	0.364886	
4172000	-48.157018	25	3.372020	0.498714	2.351482	1.764565	0.238403	0.073600	0.525703	0.162295	
4173000	-46.768588	39	13.664892	1.495030	0.616774	3.311912	0.153128	0.346771	0.153190	0.346911	
4174000	-49.384224	74	11.679272	1.719822	2.886159	2.358893	0.319009	0.179957	0.320331	0.180703	
4175000	-46.708811	17	16.370617	1.836546	1.163312	0.253768	0.495805	0.004149	0.495897	0.004150	
4176000	-47.551192	2	28.631514	4.775044	0.328353	3.320611	0.118826	0.381174	0.118826	0.381174	
4177000	-47.165806	2	23.340528	2.393564	0.386215	3.772326	0.122621	0.377379	0.122621	0.377379	
4178000	-49.051491	71	4.957066	0.622207	2.931802	1.931258	0.295545	0.132219	0.395362	0.176874	
4179000	-48.909662	26	20.947791	4.707925	0.684029	3.982028	0.156453	0.343545	0.156454	0.343547	
4180000	-50.237022	94	14.962963	3.178670	1.051790	5.467761	0.178576	0.321289	0.178672	0.321463	
4181000	-48.419171	38	46.786066	3.180444	2.216388	1.145820	0.410770	0.089230	0.410770	0.089230	
4182000	-48.649657	43	23.729345	3.478281	0.750838	2.428785	0.204946	0.295054	0.204946	0.295054	
4183000	-48.439287	93	0.687044	0.521500	1.063456	3.763230	0.020838	0.031484	0.377425	0.570253	
