Options:
Model:                           Discrete: Independent
Tree File Name:                  ./processed_data/fXpermitted.bttrees
Data File Name:                  ./processed_data/fXpermitted.btdata
Log File Name:                   ./results/fXpermitted-indep-1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2430951605
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./results/fXpermitted-indep-1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000001
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      100
     Taxa:                       56
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
4394000	-54.408899	19	2.804883	0.982152	1.688050	6.360939	0.136631	0.187949	0.284315	0.391105	
4395000	-53.476811	1	9.326952	2.257512	2.099468	1.841689	0.354484	0.143693	0.357079	0.144745	
4396000	-53.262549	29	4.689440	1.125253	2.352320	2.066853	0.300092	0.166248	0.343412	0.190247	
4397000	-53.577764	45	11.137024	2.650055	0.055123	3.341373	0.026022	0.473418	0.026080	0.474480	
4398000	-54.133911	85	19.347616	2.861100	0.843977	4.571194	0.180764	0.319237	0.180763	0.319235	
4399000	-54.381089	6	6.161572	0.256356	1.167463	3.318506	0.348285	0.474312	0.075112	0.102291	
4400000	-54.025895	94	13.101174	4.450153	0.351707	2.391973	0.132040	0.367807	0.132121	0.368033	
4401000	-52.726515	14	4.963470	1.664430	1.917000	0.431771	0.443490	0.024983	0.503181	0.028346	
4402000	-52.801005	98	0.385122	0.543014	1.320013	0.991530	0.016258	0.001879	0.880147	0.101716	
4403000	-53.835484	40	49.422976	8.724294	1.303541	2.844403	0.234313	0.265687	0.234313	0.265687	
4404000	-53.676451	30	15.104236	2.594769	0.320726	3.311210	0.133945	0.366060	0.133942	0.366053	
4405000	-52.486964	57	2.248775	1.515141	1.339490	3.633997	0.141687	0.165282	0.319880	0.373150	
4406000	-58.441571	90	10.377021	2.216984	4.409359	10.053875	0.249758	0.250043	0.249957	0.250242	
4407000	-56.936291	52	3.857830	2.221474	2.936068	2.858808	0.252913	0.186773	0.322300	0.238014	
4408000	-52.348393	39	2.331298	1.136935	0.641624	3.320614	0.093415	0.205837	0.218747	0.482001	
4409000	-52.225961	17	1.401318	1.181327	1.335546	2.835052	0.069769	0.074809	0.412799	0.442623	
4410000	-52.948750	95	1.180133	0.973917	1.765908	0.136911	0.153426	0.000795	0.841421	0.004358	
4411000	-52.349667	93	11.723086	1.665832	1.161747	0.711459	0.467619	0.033375	0.465763	0.033243	
4412000	-54.738013	87	18.267084	4.767919	1.154400	4.316976	0.192925	0.307073	0.192926	0.307075	
4413000	-52.068643	46	2.984356	0.820180	1.991349	3.677325	0.174815	0.188303	0.306613	0.330270	
4414000	-52.258320	98	3.048438	1.249947	0.229838	2.692778	0.087842	0.269295	0.158119	0.484743	
4415000	-54.348847	6	12.477928	3.446664	2.980488	3.622850	0.273594	0.226095	0.273934	0.226377	
4416000	-52.906219	3	5.662280	1.056252	1.082876	0.434954	0.465495	0.013394	0.506537	0.014575	
4417000	-53.857279	86	3.050922	0.797468	2.874293	3.615364	0.202231	0.184087	0.321253	0.292430	
4418000	-53.259646	94	5.701785	1.056716	1.882070	4.980264	0.208143	0.263443	0.233225	0.295189	
4419000	-53.528281	8	12.235183	1.364388	1.271581	0.228536	0.498670	0.003658	0.494047	0.003624	
4420000	-51.734242	17	15.411750	2.675336	0.349376	3.493153	0.100771	0.399264	0.100757	0.399208	
4421000	-53.967383	69	15.194472	3.058488	0.882619	4.753545	0.159706	0.340285	0.159712	0.340298	
4422000	-55.223980	58	14.290023	2.255735	1.162172	1.076715	0.437448	0.062609	0.437349	0.062595	
4423000	-54.094520	74	0.250750	0.398394	1.463025	0.167823	0.008270	0.000049	0.985846	0.005835	
4424000	-53.664662	35	12.381874	1.255804	2.418157	3.827129	0.260572	0.241476	0.258447	0.239506	
4425000	-52.310790	28	7.424821	1.621408	1.575922	3.918777	0.223240	0.271180	0.228279	0.277301	
4426000	-52.081568	24	0.815064	0.645094	1.526809	0.499799	0.072527	0.003247	0.884620	0.039606	
4427000	-52.250105	35	6.898085	1.555389	1.597321	3.652642	0.231580	0.255906	0.243470	0.269045	
4428000	-58.390128	34	3.691413	0.688654	5.685964	3.385753	0.213665	0.176996	0.333267	0.276072	
4429000	-53.934700	4	22.202252	5.669595	0.686714	2.979551	0.174714	0.325285	0.174715	0.325286	
4430000	-53.694911	41	17.913895	4.544154	0.499455	2.464482	0.169076	0.330921	0.169078	0.330925	
4431000	-52.280332	63	8.481247	1.736740	1.521906	0.139765	0.494947	0.003466	0.498100	0.003488	
4432000	-55.596350	48	19.885152	6.359925	3.246242	4.665247	0.251517	0.248483	0.251517	0.248483	
4433000	-55.200054	55	30.578346	3.892358	2.800831	3.185435	0.273686	0.226314	0.273686	0.226314	
4434000	-53.600404	39	0.013605	0.884209	2.188704	1.683163	0.000027	0.000009	0.749006	0.250959	
4435000	-54.553650	96	25.682343	5.565842	2.547931	3.631338	0.269768	0.230232	0.269768	0.230232	
4436000	-55.405758	83	6.796757	0.762526	0.842743	4.147302	0.176949	0.334957	0.168718	0.319376	
4437000	-52.618186	97	4.177979	0.831073	1.384894	3.491414	0.206193	0.237885	0.258124	0.297798	
4438000	-53.114983	53	1.585148	0.746563	0.358666	3.067562	0.046031	0.147316	0.192045	0.614608	
4439000	-51.124382	57	11.408345	1.876135	0.662093	3.426774	0.191971	0.308250	0.191801	0.307978	
4440000	-55.055991	94	19.815693	3.225163	3.670214	6.150446	0.247749	0.252253	0.247747	0.252251	
4441000	-54.703659	66	9.896830	1.137121	1.563274	0.393025	0.489311	0.016114	0.478807	0.015768	
4442000	-53.898030	12	2.786214	1.028528	1.225159	2.393555	0.183818	0.170937	0.334337	0.310908	
4443000	-51.261692	17	6.074778	1.746711	0.223345	3.303538	0.070469	0.397849	0.080004	0.451677	
4444000	-54.145893	13	33.674823	8.490241	1.467996	1.541891	0.385049	0.114951	0.385049	0.114951	
4445000	-53.623721	10	2.530236	0.682562	1.631617	2.364448	0.196451	0.126402	0.412034	0.265113	
4446000	-53.469559	63	6.367725	1.559671	2.908495	2.161801	0.301833	0.188353	0.313919	0.195895	
4447000	-55.382536	35	3.606779	1.969260	2.583057	5.932296	0.193729	0.209525	0.286686	0.310061	
4448000	-54.763564	87	8.317108	2.158382	2.576125	0.388583	0.476631	0.019338	0.484380	0.019652	
4449000	-55.296158	3	19.345966	5.509359	2.715486	2.375578	0.317741	0.182258	0.317742	0.182258	
4450000	-53.548483	59	8.569457	0.430031	1.294623	0.417518	0.619115	0.014084	0.358643	0.008159	
4451000	-51.697447	57	7.817707	2.243788	0.740227	3.916797	0.187264	0.307715	0.191063	0.313957	
4452000	-53.124471	71	5.436943	0.908041	1.370166	0.090293	0.478668	0.000836	0.519590	0.000907	
4453000	-52.762513	27	5.853391	1.804355	0.730854	3.284624	0.169438	0.312559	0.182096	0.335908	
4454000	-53.349684	19	10.254246	2.424226	1.698014	5.020968	0.208906	0.289724	0.210054	0.291316	
4455000	-51.714333	17	7.098906	1.496754	2.142719	0.470099	0.469827	0.016428	0.496388	0.017357	
4456000	-54.202822	69	36.116077	4.959825	0.775266	4.571586	0.149569	0.350431	0.149569	0.350431	
4457000	-57.231681	74	21.800126	3.433762	0.274171	1.204673	0.296899	0.203102	0.296898	0.203101	
4458000	-50.839786	61	8.521671	1.184446	0.665227	3.479571	0.140967	0.362945	0.138778	0.357309	
4459000	-52.720134	27	3.875076	0.916518	1.429232	0.102393	0.428943	0.001293	0.568052	0.001713	
4460000	-55.559255	54	4.080967	0.507040	2.992845	2.151906	0.303645	0.153285	0.360887	0.182183	
4461000	-54.019591	32	2.839173	1.944535	1.432784	1.798061	0.262141	0.080576	0.502750	0.154533	
4462000	-54.091130	30	10.018128	2.198379	1.637748	1.952925	0.328764	0.170819	0.329313	0.171104	
4463000	-52.070992	75	8.195666	1.163415	1.808860	1.515160	0.404707	0.098486	0.399570	0.097236	
4464000	-52.988751	94	10.651301	1.620443	1.767976	4.440603	0.220168	0.280978	0.219161	0.279693	
4465000	-52.373614	22	6.612024	1.076732	0.621729	3.261376	0.150513	0.346516	0.152312	0.350659	
4466000	-53.558586	50	4.581601	0.644548	1.361393	2.014583	0.321948	0.151303	0.358341	0.168407	
4467000	-56.611817	57	4.078175	2.834831	2.271429	1.000197	0.387523	0.062018	0.474518	0.075941	
4468000	-53.907016	6	14.277629	3.760643	2.320827	2.437227	0.336853	0.163066	0.336962	0.163119	
4469000	-52.861633	93	7.223665	1.313414	2.988784	3.935452	0.259419	0.235102	0.265167	0.240312	
4470000	-53.079579	50	6.097290	1.247224	1.707032	4.868733	0.214945	0.268590	0.229583	0.286881	
4471000	-52.601698	40	3.427985	1.009237	1.345446	2.967489	0.176675	0.205956	0.285062	0.332307	
4472000	-55.426192	100	15.331684	4.788011	0.290747	2.399208	0.139920	0.360062	0.139930	0.360089	
4473000	-53.041391	15	3.810302	1.215148	2.179023	1.539266	0.324106	0.082662	0.472677	0.120555	
4474000	-55.861526	60	4.068483	1.041204	1.380750	5.599145	0.199293	0.248054	0.246207	0.306446	
4475000	-54.619380	100	4.519266	0.918041	2.120846	2.641443	0.261839	0.181047	0.329372	0.227742	
4476000	-52.313668	46	7.693469	1.293014	1.150691	4.339078	0.194096	0.303643	0.195859	0.306402	
4477000	-55.611059	8	6.318257	0.526277	3.358605	2.639863	0.363991	0.222049	0.257112	0.156848	
4478000	-52.687380	70	14.230516	1.903781	1.384547	0.506970	0.479484	0.020745	0.479045	0.020726	
4479000	-53.993396	40	15.578793	1.363002	0.900497	3.343549	0.185550	0.314956	0.185175	0.314319	
4480000	-53.728071	97	2.002664	1.178687	2.295835	4.820211	0.126872	0.137483	0.353058	0.382587	
4481000	-52.960900	19	13.902750	2.354934	2.500958	2.255078	0.344342	0.155741	0.344227	0.155689	
4482000	-54.787802	84	2.773930	1.315980	0.768928	5.227533	0.081854	0.215398	0.193514	0.509234	
4483000	-52.406409	41	6.727905	1.355640	0.895076	3.030912	0.189939	0.296939	0.200177	0.312945	
4484000	-53.386535	78	0.334178	0.709881	0.431001	3.317766	0.003014	0.010479	0.220349	0.766159	
4485000	-54.076943	100	4.157633	1.058787	1.433647	2.544703	0.233179	0.191486	0.315911	0.259425	
4486000	-54.994764	42	12.008026	3.673190	1.720839	3.158003	0.238457	0.261326	0.238664	0.261553	
4487000	-50.978831	96	4.904700	1.125275	1.983304	0.378423	0.428025	0.010389	0.548278	0.013308	
4488000	-54.618247	21	3.876371	0.659478	3.279042	0.917837	0.357928	0.032757	0.558226	0.051088	
4489000	-53.497320	73	7.201583	1.394404	0.196003	4.101173	0.066108	0.426359	0.068130	0.439404	
4490000	-54.163314	63	6.740329	1.524796	3.746440	2.967357	0.267670	0.225109	0.275515	0.231707	
4491000	-55.292337	67	32.950461	9.962609	1.891693	2.995941	0.268786	0.231214	0.268786	0.231214	
4492000	-53.810492	8	3.601198	0.492320	1.030357	3.992163	0.150558	0.265517	0.211295	0.372630	
4493000	-53.706624	47	0.974429	0.538732	2.487342	1.174674	0.069278	0.011285	0.790648	0.128790	
4494000	-53.135078	47	6.861739	1.405434	2.547810	3.697365	0.256831	0.230909	0.269742	0.242517	
4495000	-51.378895	44	12.748259	2.206192	0.125154	2.708757	0.068759	0.431295	0.068744	0.431203	
4496000	-54.277845	78	7.033923	1.198730	2.951571	2.312764	0.321457	0.174177	0.327121	0.177246	
4497000	-51.711460	61	18.654289	2.357488	0.203630	3.607679	0.059164	0.440865	0.059158	0.440813	
4498000	-52.322121	93	9.315025	1.844293	1.734127	3.426012	0.246344	0.252646	0.247341	0.253669	
4499000	-55.740926	21	22.238487	1.725304	2.677161	0.512269	0.485950	0.014101	0.485850	0.014098	
4500000	-53.515866	30	2.872176	0.744399	0.920854	2.435477	0.189212	0.193270	0.305483	0.312035	
4501000	-53.719831	26	2.384585	1.327948	2.859709	3.449932	0.163326	0.128857	0.395659	0.312157	
4502000	-54.080828	45	7.229843	2.679408	0.390145	3.292910	0.131775	0.356873	0.137898	0.373455	
4503000	-53.824884	1	10.103790	1.152407	1.886857	0.257848	0.495426	0.008810	0.487101	0.008662	
4504000	-54.887709	65	7.131302	0.732476	1.331252	4.386986	0.218790	0.318118	0.188710	0.274382	
4505000	-54.775888	75	8.960369	3.864305	1.095633	0.521938	0.479529	0.017120	0.485999	0.017351	
4506000	-54.656577	54	16.308899	3.535109	0.832851	4.847296	0.168263	0.331732	0.168267	0.331739	
4507000	-57.802110	9	25.672264	7.653665	1.531040	6.165799	0.226833	0.273167	0.226833	0.273167	
4508000	-53.781636	48	9.972197	3.152993	1.955348	0.873525	0.441518	0.057515	0.443229	0.057738	
4509000	-55.812099	43	3.393310	0.407094	1.202203	1.991219	0.253005	0.152062	0.371596	0.223337	
4510000	-51.323497	93	2.027155	0.733798	1.551080	0.843069	0.229391	0.023970	0.676001	0.070638	
4511000	-53.402481	26	3.866649	1.543699	1.351351	4.853205	0.165744	0.243035	0.239718	0.351504	
4512000	-53.759948	84	19.491949	4.427356	1.351325	2.861989	0.232787	0.267211	0.232789	0.267213	
4513000	-54.689148	6	0.088197	0.538090	0.238605	5.122889	0.000107	0.000704	0.132251	0.866937	
4514000	-53.171064	1	2.019178	1.008102	1.531057	0.942372	0.236010	0.032167	0.644043	0.087780	
4515000	-52.979807	44	23.855285	3.149843	2.028711	2.813827	0.279002	0.220998	0.279002	0.220998	
4516000	-53.221344	88	1.096471	0.681018	2.023697	4.936060	0.046298	0.055552	0.408272	0.489877	
4517000	-51.975510	19	3.933869	0.828984	1.376149	0.864244	0.380781	0.028878	0.548727	0.041614	
4518000	-53.651382	74	0.429344	0.673480	2.105669	2.981618	0.013482	0.011253	0.531588	0.443677	
4519000	-53.799170	98	13.370799	2.195775	1.122345	2.320796	0.289288	0.210829	0.289152	0.210730	
4520000	-53.727742	1	8.863282	2.361581	0.642395	2.365026	0.202735	0.294538	0.204959	0.297768	
4521000	-52.460960	39	3.004180	1.031904	0.460841	3.999535	0.087348	0.271508	0.156059	0.485085	
4522000	-54.582963	8	5.094681	1.778543	3.043020	5.051812	0.222461	0.228517	0.270824	0.278198	
4523000	-54.567544	14	5.082431	0.933114	4.257611	3.841533	0.245426	0.227373	0.273666	0.253535	
4524000	-55.479463	7	26.791316	6.374913	2.733793	2.092307	0.333197	0.166803	0.333197	0.166803	
4525000	-55.169723	89	3.154316	0.895833	1.034578	5.946971	0.118453	0.225965	0.225469	0.430113	
4526000	-57.997431	7	2.189289	1.715268	3.488414	6.313342	0.142828	0.146338	0.351104	0.359730	
4527000	-54.991268	8	9.588298	2.061364	4.231600	5.019099	0.253200	0.245319	0.254704	0.246777	
4528000	-54.000404	89	3.074022	1.352587	1.529138	0.780398	0.317626	0.020166	0.622673	0.039534	
4529000	-51.264471	32	8.807530	1.701505	0.687232	3.399104	0.163033	0.335065	0.164278	0.337624	
4530000	-52.094688	32	9.178322	1.508710	2.212883	1.055196	0.443325	0.057441	0.441968	0.057266	
4531000	-51.221064	44	2.208607	0.780166	1.100912	3.482999	0.127409	0.179099	0.288271	0.405221	
4532000	-54.279852	54	18.361877	3.147822	2.870353	3.492943	0.268540	0.231461	0.268538	0.231460	
4533000	-52.918382	98	5.050498	1.671326	0.981559	3.016796	0.201477	0.252329	0.242495	0.303700	
4534000	-52.744856	57	8.368191	0.930061	2.056911	0.189333	0.505673	0.004885	0.484759	0.004683	
4535000	-51.298453	75	7.287194	0.852661	1.605380	0.325958	0.506374	0.009326	0.475542	0.008758	
4536000	-55.381966	96	8.168119	0.710167	2.239145	5.675719	0.248043	0.300169	0.204415	0.247373	
4537000	-53.474907	92	12.160729	1.596069	2.303182	1.384979	0.386516	0.113991	0.385733	0.113760	
4538000	-52.699566	98	4.343715	1.405957	2.021817	0.794706	0.391929	0.038489	0.518649	0.050933	
4539000	-54.464213	82	22.370716	6.829833	0.621657	2.798961	0.156441	0.343559	0.156441	0.343560	
4540000	-52.836199	91	0.358024	0.778594	1.289201	3.950799	0.007116	0.009897	0.411144	0.571843	
4541000	-54.319638	42	10.677574	1.850822	2.549184	3.881911	0.250882	0.249390	0.250609	0.249119	
4542000	-52.726723	17	13.402389	3.422380	2.129846	0.069080	0.499319	0.000503	0.499675	0.000503	
4543000	-51.629847	17	8.301459	1.629832	1.597021	0.697732	0.468279	0.027092	0.477030	0.027598	
4544000	-52.528688	59	0.282131	0.610161	0.028356	2.983787	0.000239	0.008528	0.027056	0.964177	
4545000	-53.363750	76	8.245356	1.717427	0.599090	2.301954	0.243616	0.253820	0.246128	0.256436	
4546000	-52.551790	75	1.288494	0.856665	2.382602	2.840852	0.080681	0.056735	0.506449	0.356136	
4547000	-54.375215	24	17.890866	2.674534	2.502720	4.213335	0.248974	0.251033	0.248968	0.251026	
4548000	-54.261708	63	7.085224	2.147529	0.985301	1.697234	0.312123	0.182327	0.319130	0.186420	
4549000	-52.772891	35	4.373010	1.250294	2.890305	3.861750	0.229897	0.204293	0.299588	0.266222	
4550000	-51.927894	61	12.042561	1.413815	0.790621	4.010954	0.148689	0.353712	0.147268	0.350332	
4551000	-52.055816	32	3.560654	1.436200	1.578307	2.756638	0.214212	0.172482	0.339745	0.273561	
4552000	-54.389789	83	3.757347	0.966057	0.917815	2.909157	0.166369	0.248543	0.234605	0.350482	
4553000	-56.180805	63	7.457539	1.381011	7.110864	10.023471	0.248377	0.248381	0.251619	0.251623	
4554000	-53.516595	36	31.884509	7.187464	2.031210	0.343096	0.488246	0.011754	0.488246	0.011754	
4555000	-54.055037	90	1.343121	0.753822	0.664593	4.224381	0.074726	0.133272	0.284538	0.507464	
4556000	-54.957601	70	21.310586	7.078412	2.086077	1.244103	0.412355	0.087645	0.412355	0.087645	
4557000	-54.766486	4	21.232369	2.078310	1.116163	3.998124	0.193249	0.306757	0.193244	0.306749	
4558000	-53.808145	93	32.127841	8.914133	0.341832	3.981841	0.111814	0.388186	0.111814	0.388186	
4559000	-53.293761	93	9.071024	0.770027	1.651629	2.104075	0.359478	0.170335	0.319022	0.151165	
4560000	-55.395047	35	2.363223	2.165438	2.042776	2.948672	0.180771	0.131270	0.398547	0.289413	
4561000	-53.854303	72	0.723572	0.854290	1.056954	0.447650	0.070137	0.002485	0.895649	0.031729	
4562000	-51.868012	88	8.719242	1.193003	0.279083	2.969328	0.108089	0.395339	0.106617	0.389955	
4563000	-55.385083	21	3.691493	2.068363	3.060874	2.043541	0.278349	0.091248	0.474765	0.155637	
4564000	-53.874297	16	22.208640	4.732020	0.497053	3.250199	0.129921	0.370079	0.129921	0.370079	
4565000	-52.148588	35	0.324383	0.988001	1.992307	1.042512	0.011951	0.001576	0.871562	0.114911	
4566000	-54.292998	8	15.746762	2.564315	1.050882	0.710037	0.474919	0.025119	0.474846	0.025116	
4567000	-53.324625	94	17.580136	3.269127	1.727720	4.250511	0.219919	0.280083	0.219917	0.280081	
4568000	-53.227769	89	10.549982	1.542031	0.760380	4.123273	0.152419	0.349961	0.150975	0.346645	
4569000	-54.973509	41	34.375813	7.454380	0.971081	5.227746	0.172335	0.327665	0.172335	0.327665	
4570000	-56.334725	7	20.470248	1.281244	0.670972	2.612196	0.197381	0.302646	0.197360	0.302614	
4571000	-55.937946	47	7.777677	3.848136	0.538154	4.057988	0.136050	0.357495	0.139609	0.366847	
4572000	-52.252211	4	1.934848	0.712931	1.872939	0.260723	0.232511	0.003061	0.754497	0.009931	
4573000	-54.739204	16	14.203557	4.006333	1.597742	4.125087	0.207504	0.292365	0.207613	0.292518	
4574000	-53.976661	69	18.664245	5.818036	0.525900	3.682906	0.125632	0.374366	0.125633	0.374369	
4575000	-54.089784	56	23.351665	5.962523	0.911763	2.544859	0.245552	0.254448	0.245552	0.254448	
4576000	-52.813453	57	10.570227	2.440523	1.839500	2.297045	0.319612	0.179901	0.320235	0.180252	
4577000	-51.974191	93	4.744543	1.064015	1.915631	2.819660	0.257580	0.191672	0.315772	0.234975	
4578000	-53.809305	71	7.689418	0.889513	1.614748	4.816019	0.225400	0.287831	0.213778	0.272990	
4579000	-53.109750	59	29.198885	3.978250	1.888774	0.961388	0.451074	0.048926	0.451074	0.048926	
4580000	-53.448172	69	4.288903	1.185443	0.666051	4.810741	0.115784	0.307569	0.157709	0.418939	
4581000	-52.226777	77	3.455764	0.531802	0.067094	2.294276	0.029158	0.359997	0.045768	0.565077	
4582000	-54.848350	39	1.900960	0.681379	0.632879	0.558561	0.231815	0.009548	0.728628	0.030009	
4583000	-54.929244	86	35.710542	5.479312	3.292764	3.824434	0.260229	0.239771	0.260229	0.239771	
4584000	-54.891627	43	14.172881	2.487482	3.297508	5.663077	0.247202	0.252818	0.247182	0.252798	
4585000	-54.293771	54	7.398839	0.570178	1.628141	1.545716	0.449745	0.120405	0.339074	0.090776	
4586000	-51.724452	35	0.650614	1.079400	1.596898	0.377949	0.046782	0.001031	0.931662	0.020525	
4587000	-52.291929	44	16.460775	3.480783	1.359789	2.912187	0.242874	0.257125	0.242875	0.257126	
4588000	-54.398961	78	9.597049	0.896756	1.793719	0.894917	0.468433	0.049137	0.436629	0.045801	
4589000	-55.547017	2	15.550689	2.789253	1.864136	6.076306	0.221638	0.278378	0.221624	0.278360	
4590000	-52.628673	57	11.727251	2.030460	1.689015	2.308739	0.314345	0.185750	0.314225	0.185679	
4591000	-52.089498	57	3.546618	1.749154	0.606771	2.518650	0.190269	0.223252	0.269850	0.316629	
4592000	-53.062220	48	0.717119	0.480686	0.510669	3.592142	0.017249	0.044311	0.262950	0.675491	
4593000	-53.453625	31	10.975108	1.920488	1.294510	3.456741	0.222149	0.277818	0.222178	0.277855	
4594000	-51.535049	88	3.506608	1.060298	0.382996	3.361699	0.092456	0.291108	0.148589	0.467848	
4595000	-51.266634	61	1.251083	0.997891	1.241554	0.553005	0.117824	0.003817	0.850794	0.027565	
4596000	-52.734428	35	2.070208	0.567247	2.260942	3.392184	0.137298	0.115665	0.405461	0.341576	
4597000	-51.761877	44	14.993415	2.579390	1.669889	1.006060	0.425912	0.074099	0.425894	0.074096	
4598000	-59.054584	13	12.652596	1.269004	18.164656	24.759911	0.250666	0.250666	0.249334	0.249334	
4599000	-52.529755	26	11.134950	2.419990	0.625794	3.445123	0.157699	0.341820	0.158003	0.342478	
4600000	-52.217745	71	2.602774	1.111859	1.018766	3.713602	0.128340	0.201578	0.260666	0.409417	
4601000	-56.583605	24	25.185573	5.596184	0.533006	5.570076	0.136404	0.363596	0.136404	0.363596	
4602000	-53.340459	15	9.894162	1.859130	1.376487	0.698423	0.470224	0.029377	0.470975	0.029424	
4603000	-54.676994	10	8.431929	1.475652	3.251766	2.346772	0.315888	0.183455	0.316719	0.183937	
4604000	-53.823763	63	27.575937	4.551637	1.850605	1.799121	0.340152	0.159848	0.340152	0.159848	
4605000	-56.067945	65	14.850772	1.371245	1.326520	2.806913	0.250015	0.250691	0.249310	0.249984	
4606000	-52.951909	32	20.527000	3.708572	1.734382	3.570843	0.239129	0.260871	0.239129	0.260870	
4607000	-52.054549	32	8.882990	1.573183	2.177300	3.316338	0.271256	0.228128	0.271926	0.228690	
4608000	-51.861124	98	7.965511	1.218686	1.439342	0.105811	0.499010	0.001117	0.498756	0.001117	
4609000	-53.899690	44	32.172129	2.649398	0.406883	2.389140	0.164121	0.335879	0.164121	0.335879	
4610000	-53.506673	69	12.738171	4.018104	0.179524	2.401129	0.083275	0.416516	0.083345	0.416864	
4611000	-53.659268	45	3.768138	0.967477	2.917202	4.071684	0.208216	0.193746	0.309783	0.288255	
4612000	-55.336472	36	2.203190	0.288789	2.343555	2.140745	0.212463	0.091888	0.485622	0.210027	
4613000	-50.573698	57	2.497598	0.784483	0.264569	3.474930	0.076887	0.248683	0.159274	0.515157	
4614000	-53.376881	29	6.828248	1.139962	1.651389	2.401782	0.292642	0.204242	0.296313	0.206804	
4615000	-53.970997	32	13.519244	4.324831	0.506815	4.495276	0.126306	0.373572	0.126367	0.373755	
4616000	-50.832771	57	9.625214	1.859571	0.221563	3.383169	0.106739	0.392715	0.106972	0.393573	
4617000	-55.344937	18	7.249364	0.690286	0.890641	0.520384	0.485336	0.033249	0.450549	0.030866	
4618000	-53.283272	17	21.678741	4.200980	1.681022	4.615524	0.211924	0.288076	0.211924	0.288076	
4619000	-52.348122	75	4.313582	0.984441	1.748341	4.174257	0.183077	0.236877	0.252869	0.327178	
4620000	-54.354215	10	2.845588	1.387840	0.384158	1.836898	0.144406	0.212400	0.260312	0.382882	
4621000	-51.224163	61	8.618548	1.206611	2.127214	0.283763	0.497235	0.006414	0.490030	0.006321	
4622000	-54.786271	72	11.685075	2.992101	2.658872	1.555008	0.367971	0.131828	0.368267	0.131934	
4623000	-52.109828	88	2.165440	0.877763	0.519605	4.061907	0.068254	0.188337	0.197748	0.545661	
4624000	-52.958733	46	13.446763	1.298925	1.849614	0.277210	0.492792	0.008228	0.490785	0.008195	
4625000	-54.282734	84	35.359320	7.981956	2.255245	0.622241	0.477950	0.022050	0.477950	0.022050	
4626000	-52.312095	75	15.422288	3.150122	1.860527	0.857483	0.454178	0.045807	0.454205	0.045810	
4627000	-53.643389	81	3.705916	0.916440	3.073837	2.918422	0.242559	0.178235	0.333873	0.245333	
4628000	-52.756992	84	1.403373	0.641085	1.607123	3.580471	0.054427	0.069758	0.383848	0.491968	
4629000	-55.127106	44	2.667023	2.495590	0.220240	3.119379	0.073414	0.314733	0.115725	0.496128	
4630000	-54.277340	27	31.320450	7.619278	1.444884	0.442685	0.479018	0.020982	0.479018	0.020982	
4631000	-54.072076	75	3.663774	0.360036	1.292532	1.334934	0.369649	0.071036	0.469156	0.090159	
4632000	-54.649950	23	0.382677	0.778172	1.778523	0.460631	0.025177	0.001364	0.923440	0.050019	
4633000	-52.914973	38	0.439390	0.671116	1.304289	0.066831	0.029394	0.000032	0.969506	0.001068	
4634000	-54.879797	61	3.384940	2.256499	2.623546	3.045624	0.217205	0.160351	0.358088	0.264357	
4635000	-54.972411	46	7.085621	1.204349	0.461967	5.646710	0.127981	0.367063	0.130544	0.374412	
4636000	-51.912549	39	4.982012	0.874873	1.134668	0.397524	0.451397	0.012095	0.522508	0.014000	
4637000	-55.092501	82	1.998167	0.985118	5.380298	7.073157	0.112039	0.111787	0.388524	0.387651	
4638000	-51.121437	32	0.282481	0.801109	0.392112	2.773330	0.002412	0.006284	0.274930	0.716374	
4639000	-51.903942	44	1.462778	0.458756	1.704450	1.165138	0.162391	0.035196	0.659478	0.142935	
4640000	-53.597593	55	7.036360	1.327640	0.059844	2.176747	0.048498	0.445092	0.049757	0.456653	
4641000	-52.267166	50	0.518998	0.541337	0.238124	2.884990	0.006343	0.024380	0.200122	0.769155	
4642000	-51.305591	93	2.983509	1.286902	1.717182	0.623482	0.335397	0.022835	0.600859	0.040909	
4643000	-53.672056	56	1.008751	0.563972	0.265175	1.968454	0.044946	0.062974	0.371527	0.520552	
4644000	-54.197918	17	5.142226	1.497367	3.267123	6.679983	0.216783	0.228175	0.270416	0.284626	
4645000	-56.977858	77	7.143467	3.749940	1.011790	1.025477	0.444315	0.046485	0.460973	0.048227	
4646000	-54.068913	28	2.649431	1.641845	2.797975	3.446164	0.189119	0.169154	0.338743	0.302984	
