Options:
Model:                           Discrete: Independent
Tree File Name:                  ./ccm/data/bt_data/fXpermitted.bttrees
Data File Name:                  ./ccm/data/bt_data/fXpermitted.btdata
Log File Name:                   ./ccm/bt_output/fXpermitted-indep-2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2613100307
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./ccm/bt_output/fXpermitted-indep-2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000001
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      100
     Taxa:                       56
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
4846000	-54.627956	13	22.598988	4.430514	0.660327	4.894412	0.164523	0.335477	0.164523	0.335477	
4847000	-54.456425	34	13.167755	2.033480	1.725638	4.563838	0.211689	0.288671	0.211384	0.288256	
4848000	-53.877393	48	14.474833	1.694197	1.416140	2.122173	0.309163	0.191024	0.308932	0.190881	
4849000	-53.768214	59	7.906496	2.130084	2.646456	2.393385	0.325045	0.167513	0.334867	0.172575	
4850000	-53.172227	93	15.933413	1.991884	1.043060	2.587056	0.242486	0.257632	0.242372	0.257511	
4851000	-50.793101	44	1.991353	0.960100	0.353067	2.818461	0.076494	0.206733	0.193587	0.523186	
4852000	-52.970490	98	1.615162	0.956592	1.483525	4.364781	0.083483	0.109765	0.348517	0.458235	
4853000	-53.483049	17	4.824775	2.403586	1.262619	0.038730	0.440581	0.000100	0.559191	0.000127	
4854000	-53.307397	25	1.378685	0.957987	2.110994	0.767845	0.131153	0.010315	0.795933	0.062600	
4855000	-53.606358	28	3.652127	0.701485	3.485370	5.367112	0.210331	0.211946	0.287757	0.289967	
4856000	-52.985313	48	20.758830	2.759686	0.281770	3.590203	0.096915	0.403086	0.096915	0.403084	
4857000	-52.549818	21	3.610485	0.962859	1.159340	4.134149	0.130948	0.228241	0.233617	0.407193	
4858000	-52.683121	14	5.154293	1.252087	1.331396	4.212042	0.202666	0.268828	0.227172	0.301334	
4859000	-54.855686	99	6.921594	0.739666	1.645034	3.840930	0.232564	0.289261	0.213110	0.265064	
4860000	-54.537508	21	9.007039	0.745423	2.816336	1.733564	0.446271	0.107030	0.360289	0.086409	
4861000	-56.107218	98	17.986963	4.159548	2.893727	6.491619	0.242187	0.257809	0.242191	0.257813	
4862000	-53.968764	92	15.295255	4.282277	1.998098	0.375445	0.481241	0.018747	0.481264	0.018748	
4863000	-54.072984	90	3.267827	1.312810	1.957879	3.678328	0.204244	0.216050	0.281711	0.297994	
4864000	-53.289080	44	59.902429	6.307057	1.773372	1.421056	0.386885	0.113115	0.386885	0.113115	
4865000	-52.981783	2	16.324431	3.001527	0.865240	3.299600	0.192985	0.307022	0.192980	0.307014	
4866000	-53.003816	24	6.802243	1.098183	1.899450	2.676475	0.290550	0.207660	0.292637	0.209152	
4867000	-55.744459	66	15.787917	1.825003	2.871506	2.572911	0.305462	0.194670	0.305301	0.194568	
4868000	-53.051364	88	10.871373	1.515448	1.479022	2.560408	0.277456	0.223901	0.275954	0.222689	
4869000	-53.714630	61	12.079322	1.826736	1.276441	5.484733	0.184759	0.315885	0.184284	0.315072	
4870000	-53.549871	86	10.723052	3.731476	0.417220	3.503164	0.147964	0.351676	0.148177	0.352183	
4871000	-52.752997	93	11.630283	2.310784	0.341449	2.087829	0.180714	0.319201	0.180775	0.319310	
4872000	-55.092973	24	1.594350	1.100452	4.076135	5.585142	0.103960	0.103493	0.397166	0.395382	
4873000	-54.646587	32	1.532582	1.104403	5.226177	5.383279	0.086922	0.084591	0.419874	0.408613	
4874000	-52.892471	11	8.755505	2.197330	0.378027	2.806971	0.150801	0.347947	0.151558	0.349695	
4875000	-56.674554	8	6.584932	3.168883	1.294627	4.973615	0.185734	0.298659	0.197703	0.317904	
4876000	-52.854475	57	2.646956	0.637690	0.603945	1.734957	0.219574	0.125892	0.416013	0.238521	
4877000	-53.685522	99	1.100013	0.550662	1.230873	0.286643	0.112187	0.001666	0.873177	0.012970	
4878000	-53.308816	6	12.062165	2.965559	0.204213	4.122751	0.061700	0.437915	0.061795	0.438590	
4879000	-51.614516	47	1.753219	0.864710	0.169612	2.860903	0.031496	0.171601	0.123583	0.673320	
4880000	-52.956319	78	8.832122	1.872613	1.679226	0.127242	0.496265	0.001559	0.500604	0.001572	
4881000	-53.181218	75	26.490256	4.122479	2.129235	1.304849	0.416331	0.083669	0.416331	0.083669	
4882000	-55.207503	66	6.057548	1.746199	3.335087	5.454611	0.236509	0.241872	0.257886	0.263733	
4883000	-52.544274	22	8.290548	1.223001	1.416769	0.035345	0.505143	0.000119	0.494622	0.000116	
4884000	-54.452720	45	13.133606	1.579802	0.762388	2.317196	0.251056	0.250096	0.249902	0.248947	
4885000	-52.875037	38	5.698371	1.266531	0.727421	4.060545	0.168525	0.313165	0.181337	0.336973	
4886000	-54.339219	84	12.177323	2.440811	4.252790	4.732963	0.257255	0.242547	0.257458	0.242739	
4887000	-54.232966	53	2.836037	0.986203	0.102731	3.944246	0.026914	0.317953	0.051128	0.604005	
4888000	-54.292912	77	1.905463	1.212359	3.766577	3.584584	0.122370	0.100840	0.425859	0.350931	
4889000	-53.849525	61	10.648892	3.988569	0.008942	4.206899	0.003021	0.495886	0.003034	0.498059	
4890000	-53.065856	53	19.409080	3.674356	0.284389	2.403313	0.125057	0.374943	0.125057	0.374943	
4891000	-54.315218	80	6.064134	1.858419	0.834285	3.430806	0.177723	0.303367	0.191694	0.327215	
4892000	-57.007454	24	29.823920	8.112179	4.832537	5.636027	0.251235	0.248765	0.251235	0.248765	
4893000	-52.188583	61	1.187210	1.259667	1.201805	3.739928	0.044116	0.073286	0.331652	0.550945	
4894000	-52.906516	22	3.333607	1.255958	0.999308	2.583547	0.166195	0.200203	0.287396	0.346206	
4895000	-52.852700	82	6.786720	1.117969	2.154538	2.058684	0.351309	0.139798	0.364032	0.144861	
4896000	-55.556914	57	13.093129	0.812891	0.445919	5.075079	0.144636	0.359503	0.142261	0.353599	
4897000	-54.808372	47	9.833666	1.616706	1.458261	6.046058	0.206838	0.293924	0.206208	0.293029	
4898000	-52.995805	96	2.241817	0.923742	2.416019	3.728972	0.135878	0.123202	0.388586	0.352334	
4899000	-56.439333	60	6.965426	2.854308	2.405995	2.518396	0.287353	0.207173	0.293715	0.211759	
4900000	-52.644838	93	4.282862	0.602652	2.167825	1.815295	0.330609	0.119848	0.403333	0.146210	
4901000	-53.839711	40	34.878988	4.908519	1.292881	3.097290	0.221695	0.278305	0.221695	0.278305	
4902000	-54.295059	82	9.202919	2.322410	0.712053	1.801478	0.247547	0.249010	0.250980	0.252463	
4903000	-54.768189	86	1.759905	1.176984	2.603843	1.528857	0.187246	0.064628	0.556164	0.191962	
4904000	-53.283166	51	4.537238	1.428852	2.253647	1.468671	0.333888	0.127937	0.389088	0.149088	
4905000	-54.737612	60	12.509896	3.616540	1.633169	0.340450	0.481885	0.018054	0.482003	0.018058	
4906000	-52.568804	6	13.357511	2.068245	0.642953	3.850191	0.143802	0.356475	0.143643	0.356080	
4907000	-53.881692	56	12.204559	2.221096	0.987444	1.555907	0.354821	0.145141	0.354874	0.145163	
4908000	-52.630234	95	9.977222	1.688884	0.545855	2.983817	0.170883	0.328957	0.170993	0.329168	
4909000	-52.281431	77	5.638875	1.303911	1.295677	1.915027	0.329458	0.136579	0.377478	0.156486	
4910000	-54.127508	3	16.962905	2.033401	1.656500	3.711362	0.230065	0.269976	0.230027	0.269932	
4911000	-53.082144	12	12.551707	2.421578	0.066580	3.247019	0.031584	0.468379	0.031589	0.468448	
4912000	-53.217003	93	19.739325	4.825870	1.537253	1.583697	0.390305	0.109694	0.390306	0.109695	
4913000	-59.692579	96	9.694232	3.351748	9.802974	9.536988	0.248470	0.248398	0.251602	0.251530	
4914000	-54.697824	75	6.731431	1.587709	4.529883	4.767515	0.246553	0.234724	0.265736	0.252987	
4915000	-52.968350	39	30.529774	5.234126	1.757667	0.944158	0.440975	0.059025	0.440975	0.059025	
4916000	-52.431597	50	6.857216	1.305970	0.251182	2.378975	0.128100	0.364163	0.132127	0.375609	
4917000	-51.634957	96	3.603363	1.075297	1.443437	1.147734	0.333463	0.044147	0.549626	0.072764	
4918000	-54.055328	40	12.121046	2.891221	2.700066	3.671117	0.260249	0.239493	0.260518	0.239740	
4919000	-54.695891	42	50.228043	6.694430	0.181139	1.948214	0.099013	0.400987	0.099013	0.400987	
4920000	-55.320725	1	18.319329	4.119722	3.760505	3.580019	0.268370	0.231629	0.268371	0.231630	
4921000	-53.876110	75	16.821288	4.351378	0.481801	4.361765	0.111526	0.388462	0.111532	0.388481	
4922000	-52.474775	21	8.983283	1.769017	1.251912	3.416522	0.201442	0.293773	0.205335	0.299450	
4923000	-57.609777	63	27.178581	5.459327	6.560359	5.327756	0.250731	0.249269	0.250731	0.249269	
4924000	-51.723260	61	10.373539	2.533689	1.965366	1.047660	0.446161	0.052397	0.448742	0.052700	
4925000	-54.896647	69	22.277926	7.019519	1.799036	3.761960	0.231316	0.268684	0.231316	0.268684	
4926000	-52.330484	35	6.798360	1.615285	2.209616	1.915923	0.360058	0.126084	0.380585	0.133272	
4927000	-56.892420	81	23.604739	6.563263	4.296035	3.841414	0.262294	0.237706	0.262294	0.237706	
4928000	-53.913851	16	6.127934	0.562421	0.185109	3.102586	0.079006	0.505367	0.056192	0.359435	
4929000	-54.156110	36	7.173105	1.327908	0.764523	1.266792	0.416016	0.078237	0.425691	0.080056	
4930000	-54.016954	46	24.202907	6.482635	2.137472	0.657227	0.463160	0.036840	0.463161	0.036840	
4931000	-51.272242	35	1.383966	0.692027	1.683857	0.174792	0.146555	0.000811	0.847941	0.004693	
4932000	-52.570817	71	3.523684	0.626184	0.905072	2.844797	0.167775	0.239171	0.244503	0.348551	
4933000	-57.103735	78	15.128702	4.402158	5.391094	5.443992	0.252282	0.247695	0.252306	0.247718	
4934000	-53.878304	96	9.261874	2.677126	1.768894	2.922709	0.277623	0.217932	0.282604	0.221842	
4935000	-53.253303	82	7.630857	2.066936	2.296478	1.127584	0.428138	0.060907	0.447319	0.063636	
4936000	-53.728119	54	16.949185	2.839361	2.461268	0.834236	0.443719	0.056287	0.443709	0.056285	
4937000	-52.748826	75	57.005682	14.193243	0.101543	2.621171	0.044179	0.455821	0.044179	0.455821	
4938000	-56.187616	14	2.150642	1.185975	4.172716	2.143574	0.189194	0.125047	0.412873	0.272886	
4939000	-52.706022	77	13.424188	2.687883	2.123402	1.130164	0.433821	0.066140	0.433888	0.066151	
4940000	-57.725438	94	3.842644	1.586127	9.924003	12.008903	0.200921	0.200918	0.299083	0.299079	
4941000	-55.517079	16	0.443246	0.853902	4.930974	8.432696	0.008681	0.008717	0.490274	0.492328	
4942000	-55.040047	58	5.696294	2.039016	2.310599	0.578892	0.444507	0.030787	0.490717	0.033988	
4943000	-52.893264	84	3.234638	0.609566	2.075926	0.473961	0.337409	0.009261	0.635876	0.017454	
4944000	-52.263807	19	2.766978	0.933907	1.845326	4.158485	0.143901	0.177265	0.304157	0.374678	
4945000	-52.857978	54	4.431307	0.735669	0.430421	2.718346	0.131211	0.318682	0.160438	0.389669	
4946000	-52.817221	57	41.788356	10.874731	0.674086	2.624722	0.230213	0.269787	0.230213	0.269787	
4947000	-55.188350	43	8.230362	0.550947	2.295863	3.206796	0.307201	0.260368	0.234057	0.198374	
4948000	-51.496242	32	2.920324	0.795936	1.367524	0.585671	0.327476	0.012818	0.634857	0.024849	
4949000	-55.801423	19	11.705825	4.167267	4.047311	4.534768	0.258253	0.241273	0.258743	0.241731	
4950000	-54.609577	13	24.611950	7.006132	1.147834	1.045834	0.437124	0.062876	0.437124	0.062876	
4951000	-54.129132	66	4.751291	0.947680	0.972355	2.338553	0.216078	0.237835	0.259956	0.286131	
4952000	-54.035178	11	7.049782	2.084529	1.444016	0.748202	0.437727	0.057055	0.446959	0.058259	
4953000	-54.040751	88	2.956998	1.654788	2.332937	4.344982	0.168504	0.180802	0.313892	0.336801	
4954000	-53.036105	77	5.527148	1.903830	0.900225	0.034262	0.462130	0.000079	0.537700	0.000092	
4955000	-55.289822	74	12.753760	1.158140	1.611642	1.501373	0.394917	0.107546	0.391046	0.106492	
4956000	-53.339288	1	0.566340	0.644728	2.090058	1.153563	0.036277	0.007583	0.790836	0.165304	
4957000	-55.630594	16	43.215100	4.919462	1.349236	2.306424	0.293277	0.206723	0.293277	0.206723	
4958000	-53.939874	24	4.039706	1.715705	1.005389	1.859808	0.279719	0.150573	0.370349	0.199359	
4959000	-53.490924	82	12.258408	1.596147	2.209068	1.633857	0.398164	0.103293	0.395851	0.102693	
4960000	-57.013879	13	31.124477	9.152862	4.741163	5.489549	0.251481	0.248519	0.251481	0.248519	
4961000	-54.687194	91	6.071794	1.117479	3.600736	4.426564	0.247650	0.232620	0.267997	0.251732	
4962000	-54.997496	70	36.857785	3.290850	2.299188	0.920166	0.436298	0.063702	0.436298	0.063702	
4963000	-53.398438	18	1.765266	0.557983	1.951154	2.813516	0.148146	0.131885	0.380888	0.339080	
4964000	-52.728273	14	12.992598	2.448308	1.893682	0.076877	0.498746	0.001241	0.498772	0.001241	
4965000	-52.597955	95	2.797643	0.785052	0.036649	3.214269	0.016732	0.347166	0.029248	0.606854	
4966000	-52.735522	50	11.871019	1.690203	0.815444	3.663362	0.179441	0.321229	0.178961	0.320370	
4967000	-53.575529	94	6.075024	1.398914	1.942119	5.376985	0.210078	0.263603	0.233423	0.292896	
4968000	-54.329412	55	4.631379	0.619564	2.111488	3.508459	0.238545	0.236550	0.263554	0.261350	
4969000	-53.890915	94	10.741248	1.382103	3.231837	3.775736	0.268391	0.234626	0.265172	0.231811	
4970000	-53.225508	39	10.725383	1.960160	1.876400	3.275281	0.252507	0.247413	0.252588	0.247493	
4971000	-52.615215	32	12.586183	2.085904	2.257369	3.968819	0.249926	0.250322	0.249679	0.250073	
4972000	-53.481400	40	8.969745	1.183970	0.397720	1.874455	0.207319	0.297801	0.203117	0.291764	
4973000	-54.142506	15	12.189573	3.695795	0.253593	3.933333	0.093215	0.406489	0.093325	0.406971	
4974000	-53.563365	94	8.818449	3.125821	0.637229	3.812385	0.141741	0.354289	0.144010	0.359960	
4975000	-53.100375	47	17.092981	2.782578	0.879954	3.994407	0.175601	0.324417	0.175588	0.324394	
4976000	-53.869603	8	9.170505	2.411135	1.051331	0.473177	0.484610	0.012518	0.490209	0.012663	
4977000	-55.831685	50	13.247581	3.978631	2.618930	0.493510	0.474289	0.025625	0.474452	0.025634	
4978000	-53.605654	36	6.039507	1.070210	3.280035	4.208516	0.254336	0.231265	0.269419	0.244980	
4979000	-53.248277	36	13.683621	1.940767	1.338453	1.574542	0.400123	0.100199	0.399608	0.100070	
4980000	-50.995519	61	0.165797	0.555503	1.209478	0.302078	0.002642	0.000028	0.986917	0.010413	
4981000	-55.979591	69	10.388188	2.356998	2.192335	6.653125	0.228534	0.270484	0.229434	0.271548	
4982000	-53.763477	40	7.692977	1.628483	2.788807	2.019639	0.345036	0.148567	0.353978	0.152418	
4983000	-54.010792	69	3.495901	0.709730	0.938618	1.578891	0.286116	0.103158	0.448882	0.161843	
4984000	-55.330639	10	4.545038	0.532267	0.159276	4.721411	0.060856	0.429672	0.063206	0.446267	
4985000	-54.450869	84	15.121206	1.299323	2.176555	0.368991	0.492283	0.008951	0.489860	0.008907	
4986000	-55.465108	99	3.860026	1.857375	0.261285	1.679488	0.158156	0.260799	0.219345	0.361699	
4987000	-53.089342	17	10.770826	3.403187	1.535822	3.008079	0.244193	0.254548	0.245426	0.255833	
4988000	-53.597408	75	4.007668	2.029609	1.778719	1.452856	0.335656	0.075897	0.479928	0.108520	
4989000	-54.656638	79	23.284719	4.088936	0.733660	1.917389	0.239650	0.260350	0.239650	0.260350	
4990000	-52.326047	40	4.722582	1.012232	0.883956	3.815666	0.156820	0.290939	0.193413	0.358828	
4991000	-52.286734	17	9.020188	1.642278	0.818885	1.924606	0.278952	0.219509	0.280674	0.220864	
4992000	-53.817385	54	28.018695	6.963208	0.851907	3.809883	0.174545	0.325455	0.174545	0.325455	
4993000	-56.921822	3	5.391613	0.660873	6.443095	10.419479	0.249574	0.249623	0.250377	0.250426	
4994000	-55.394647	15	1.560393	0.766227	5.782013	6.120294	0.090708	0.089789	0.411837	0.407666	
4995000	-54.410238	54	7.002006	1.201160	3.266236	4.791149	0.248044	0.246553	0.253463	0.251939	
4996000	-51.160105	75	3.783281	1.178147	0.236387	3.323988	0.057381	0.334668	0.088981	0.518971	
4997000	-54.002583	29	9.670050	2.188852	2.578696	2.783454	0.282885	0.216573	0.283499	0.217043	
4998000	-50.684914	61	6.670482	0.832729	0.320697	3.319088	0.088585	0.417847	0.086335	0.407233	
4999000	-53.656560	74	14.940538	2.054505	1.106309	3.083543	0.210077	0.290037	0.209981	0.289905	
5000000	-54.815403	86	11.627237	2.580875	2.532980	0.637510	0.452934	0.046922	0.453196	0.046949	
5001000	-55.915717	78	2.944343	2.048299	1.104034	4.188896	0.131470	0.227373	0.234902	0.406254	
5002000	-52.328233	61	1.197081	0.376103	1.099136	3.470987	0.040565	0.069211	0.328958	0.561267	
5003000	-54.736053	45	3.031190	0.799595	3.435641	2.139249	0.237706	0.115275	0.435718	0.211301	
5004000	-53.728035	74	3.418995	0.699349	2.057433	0.998339	0.341724	0.051509	0.527287	0.079480	
5005000	-54.513847	16	7.736110	2.623072	1.661430	4.035413	0.207737	0.280169	0.218035	0.294059	
5006000	-53.764605	88	15.454312	2.874470	2.108017	0.066113	0.499501	0.000504	0.499492	0.000504	
5007000	-53.100635	14	5.447019	1.601573	1.041034	4.371255	0.190288	0.286460	0.208849	0.314403	
5008000	-56.472750	47	35.945907	14.329171	0.859501	4.453181	0.170360	0.329640	0.170360	0.329640	
5009000	-52.348561	77	10.600031	1.276104	1.223640	3.773222	0.203798	0.300178	0.200583	0.295442	
5010000	-56.859366	60	18.016667	7.003801	1.737810	0.960457	0.418691	0.081309	0.418691	0.081309	
5011000	-51.958405	86	13.464381	2.315456	0.416370	3.145927	0.156141	0.343890	0.156122	0.343848	
5012000	-51.981863	77	2.127161	0.634175	1.223857	0.418158	0.238562	0.005598	0.738511	0.017329	
5013000	-54.313704	28	0.191219	0.297982	1.927205	2.585971	0.002983	0.002286	0.563168	0.431563	
5014000	-52.645427	59	6.845978	1.642058	1.550838	1.838311	0.362009	0.122875	0.384580	0.130536	
5015000	-52.346713	61	9.385616	2.293681	0.553223	4.564607	0.116029	0.380966	0.117432	0.385573	
5016000	-53.374398	98	4.938357	1.531132	2.122918	2.547980	0.287260	0.163187	0.350462	0.199091	
5017000	-54.018077	95	23.724289	5.209443	0.078193	2.275307	0.060443	0.439557	0.060443	0.439557	
5018000	-50.555282	75	6.760517	1.479905	1.493272	0.028765	0.482444	0.000081	0.517389	0.000086	
5019000	-53.425430	69	14.784669	2.455685	1.980457	1.668581	0.396320	0.103738	0.396228	0.103714	
5020000	-51.574250	61	25.278494	4.263897	0.152390	2.184768	0.069568	0.430432	0.069568	0.430432	
5021000	-52.750648	40	13.695128	1.946656	0.921182	3.278327	0.188923	0.311350	0.188717	0.311010	
5022000	-53.416762	88	2.239679	1.182262	1.318627	1.952639	0.183380	0.086461	0.496207	0.233953	
5023000	-57.370112	28	32.525911	10.331078	4.510674	3.699958	0.261820	0.238180	0.261820	0.238180	
5024000	-50.890008	61	0.342835	0.608548	0.819772	3.256727	0.003627	0.007523	0.321666	0.667183	
5025000	-52.599110	6	13.186279	2.254751	1.709985	1.180250	0.442380	0.057745	0.442159	0.057716	
5026000	-53.908989	84	26.673983	6.293378	1.781347	0.832181	0.468631	0.031369	0.468632	0.031369	
5027000	-51.904546	19	5.406896	1.100871	1.193207	0.562771	0.448118	0.015208	0.519058	0.017616	
5028000	-60.698546	61	20.484772	1.751577	8.666515	18.201289	0.250017	0.250018	0.249982	0.249983	
5029000	-53.971778	68	4.855649	0.674726	1.253553	4.480744	0.195921	0.275283	0.219867	0.308929	
5030000	-52.718511	32	4.546365	1.823066	0.177951	4.493300	0.053261	0.382457	0.068976	0.495306	
5031000	-52.746609	75	20.114971	2.392581	1.811315	0.730806	0.464063	0.035949	0.464040	0.035948	
5032000	-53.410395	88	3.944955	0.733690	2.890912	2.484613	0.268322	0.150201	0.372795	0.208682	
5033000	-54.974659	94	0.541460	1.704982	0.411521	2.884971	0.010766	0.032302	0.239206	0.717726	
5034000	-55.117298	97	1.495683	0.606273	2.375443	6.464497	0.086461	0.094532	0.391242	0.427764	
5035000	-53.110805	69	26.282252	5.018027	1.620476	0.491012	0.484510	0.015490	0.484510	0.015490	
5036000	-52.888519	41	8.416300	0.826205	0.083420	3.337797	0.034795	0.491732	0.031289	0.442183	
5037000	-52.429683	75	10.605635	1.487363	0.415370	4.101883	0.102418	0.399593	0.101598	0.396391	
5038000	-53.553397	47	5.182552	0.915165	1.218019	1.989440	0.301549	0.164855	0.344992	0.188604	
5039000	-55.731665	48	17.457800	6.550872	2.321460	3.753451	0.251300	0.248699	0.251301	0.248700	
5040000	-52.957114	13	5.618756	0.768084	2.136710	1.876400	0.347826	0.145105	0.357803	0.149267	
5041000	-52.997085	46	17.173419	2.843147	2.071361	1.027868	0.432949	0.067057	0.432939	0.067055	
5042000	-54.289715	85	1.284056	0.433566	1.537161	4.066350	0.071277	0.088507	0.374808	0.465408	
5043000	-56.574032	46	5.477381	2.729971	4.075663	4.948008	0.239515	0.234795	0.265461	0.260230	
5044000	-53.428639	69	5.032685	1.819037	2.038240	1.083347	0.397386	0.052693	0.485539	0.064382	
5045000	-52.649268	77	4.587870	1.057802	1.099352	1.244079	0.376669	0.057501	0.490891	0.074938	
5046000	-54.432991	56	40.649808	5.523980	1.823586	0.001410	0.500000	0.000000	0.500000	0.000000	
5047000	-52.131822	94	4.398547	0.956617	0.305606	3.748661	0.075255	0.352613	0.100628	0.471504	
5048000	-52.978082	28	4.661725	1.479359	1.979283	0.659461	0.419388	0.036936	0.499669	0.044007	
5049000	-54.098274	64	11.741628	1.737291	2.374512	3.394990	0.255630	0.244756	0.255236	0.244379	
5050000	-51.914798	61	11.083964	3.448429	1.680379	0.288819	0.493463	0.005631	0.495254	0.005652	
5051000	-53.013327	44	9.697995	1.215272	0.735551	1.573419	0.321290	0.181724	0.317440	0.179546	
5052000	-53.749641	3	3.691731	1.484506	1.308469	1.791971	0.293099	0.119071	0.418014	0.169817	
5053000	-53.676022	10	4.641061	0.734982	1.712515	0.446695	0.448079	0.016890	0.515596	0.019435	
5054000	-52.031155	54	21.436974	3.709009	1.554768	0.051478	0.499691	0.000310	0.499690	0.000310	
5055000	-55.287930	75	28.137125	9.161644	2.489663	2.756942	0.301203	0.198797	0.301203	0.198797	
5056000	-53.766840	25	6.137034	0.858578	2.632521	3.543287	0.264050	0.228238	0.272323	0.235389	
5057000	-54.309843	29	19.772805	4.406347	2.203723	1.474562	0.366863	0.133137	0.366863	0.133137	
5058000	-52.892607	44	15.394240	4.184702	1.655785	2.490315	0.288370	0.211625	0.288376	0.211630	
5059000	-52.306834	15	5.723601	0.884709	0.495333	3.217741	0.151229	0.337720	0.158065	0.352986	
5060000	-53.600772	55	0.848617	1.142886	0.319025	3.355688	0.022149	0.071838	0.213511	0.692503	
5061000	-53.270984	42	1.975580	1.084796	0.558065	2.916256	0.077628	0.186375	0.216414	0.519583	
5062000	-52.383317	32	9.353791	2.095822	1.565335	1.793897	0.384299	0.113553	0.387615	0.114533	
5063000	-55.402901	8	94.892677	24.409514	2.679956	4.540023	0.245668	0.254332	0.245668	0.254332	
5064000	-52.603292	70	1.326779	1.063830	1.863058	0.775633	0.152515	0.015351	0.756039	0.076096	
5065000	-53.779735	7	5.643562	1.563001	1.346096	1.725395	0.328253	0.142909	0.368435	0.160402	
5066000	-53.208684	96	10.906626	2.154790	2.758824	1.204068	0.420774	0.078525	0.421956	0.078745	
5067000	-53.934527	8	6.326735	2.488339	0.743828	2.706444	0.184706	0.294005	0.201134	0.320154	
5068000	-52.829555	28	4.092390	1.036885	2.580629	2.436116	0.267817	0.169585	0.344473	0.218124	
5069000	-53.862475	30	7.131759	1.918013	0.020687	3.329190	0.014674	0.479621	0.015013	0.490692	
5070000	-54.200022	57	7.543283	2.632335	2.558061	1.744746	0.361493	0.132613	0.370117	0.135777	
5071000	-53.631169	42	11.645726	1.878768	1.034957	3.292417	0.188747	0.311613	0.188476	0.311164	
5072000	-55.744290	99	1.026203	0.770101	0.336950	4.697660	0.021243	0.085481	0.177804	0.715471	
5073000	-53.693934	51	14.452849	1.923629	0.916319	3.150364	0.198753	0.301307	0.198705	0.301235	
5074000	-52.960356	36	18.042936	3.383518	1.990892	0.379622	0.486234	0.013768	0.486231	0.013767	
5075000	-56.099913	96	9.409432	2.799208	3.720184	1.650519	0.372054	0.123931	0.378077	0.125938	
5076000	-54.371336	63	1.119436	0.372467	1.150788	2.323970	0.079515	0.073168	0.441271	0.406047	
5077000	-52.464669	32	7.409883	2.388735	1.197429	3.320022	0.207286	0.281808	0.216530	0.294376	
5078000	-53.155560	28	13.948376	2.642299	1.872691	4.020516	0.234106	0.265896	0.234104	0.265894	
5079000	-54.796534	55	18.710371	3.984339	1.652918	4.878448	0.223143	0.276856	0.223144	0.276857	
5080000	-53.912095	8	13.106258	3.128161	1.364076	2.506710	0.269915	0.229958	0.270052	0.230075	
5081000	-51.469436	44	5.989705	0.609677	0.284370	3.046192	0.122258	0.417048	0.104437	0.356256	
5082000	-55.417871	27	56.930016	8.337463	2.496272	4.747871	0.241048	0.258952	0.241048	0.258952	
5083000	-56.051757	19	53.017523	18.413212	2.901079	2.240269	0.342436	0.157564	0.342436	0.157564	
5084000	-53.596708	93	12.186954	2.138752	2.978605	1.484985	0.380843	0.119309	0.380612	0.119236	
5085000	-55.387616	93	12.896104	1.482254	3.601400	6.725026	0.248481	0.252745	0.247265	0.251509	
5086000	-55.888000	25	4.699013	0.328936	2.479044	3.806294	0.316997	0.300885	0.196041	0.186077	
5087000	-53.623986	56	12.253241	2.237482	1.905529	1.970753	0.336631	0.163331	0.336682	0.163356	
5088000	-52.985693	93	17.203573	2.965313	1.483763	2.116412	0.331134	0.168874	0.331124	0.168869	
5089000	-52.410448	91	0.202951	0.889871	0.578081	3.278003	0.002049	0.004099	0.331244	0.662608	
5090000	-56.006274	86	0.037592	1.302902	2.815510	3.932754	0.000186	0.000178	0.510462	0.489174	
5091000	-56.235252	89	10.617613	2.758441	3.798664	2.423524	0.327494	0.171270	0.329117	0.172119	
5092000	-51.835089	75	0.593961	0.534127	0.488828	3.742756	0.008823	0.028857	0.225325	0.736995	
5093000	-53.140399	57	19.631875	2.651304	1.083326	4.708052	0.206218	0.293786	0.206215	0.293782	
5094000	-54.937447	73	0.659359	0.501064	1.800653	0.554803	0.048961	0.002806	0.896832	0.051401	
5095000	-53.638564	85	8.992492	0.765644	0.830695	3.786971	0.191603	0.328588	0.176729	0.303079	
5096000	-56.834241	81	31.218747	5.354307	3.239088	7.305968	0.246790	0.253210	0.246790	0.253210	
5097000	-54.501329	39	1.277724	1.077266	1.702797	4.827765	0.068399	0.089897	0.363697	0.478007	
