Options:
Model:                           Discrete: Independent
Tree File Name:                  ./ccm/data/bt_data/fXpermitted.bttrees
Data File Name:                  ./ccm/data/bt_data/fXpermitted.btdata
Log File Name:                   ./ccm/bt_output/fXpermitted-indep-1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1643443972
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./ccm/bt_output/fXpermitted-indep-1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000001
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      100
     Taxa:                       56
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
1901000	-53.443115	3	1.965444	0.676951	2.431578	0.792968	0.227685	0.026801	0.667002	0.078513	
1902000	-54.520903	36	9.983237	2.983786	2.318552	4.524938	0.243957	0.254590	0.245379	0.256074	
1903000	-53.782103	76	11.094924	2.401792	1.252963	3.944949	0.221768	0.277993	0.221980	0.278259	
1904000	-55.789361	62	0.681742	1.464320	1.645436	5.116057	0.021566	0.029416	0.401447	0.547570	
1905000	-51.924589	47	3.174516	0.713167	0.113586	3.592678	0.035402	0.332415	0.060846	0.571337	
1906000	-53.899694	93	10.686913	0.985188	2.766733	3.308532	0.283369	0.226590	0.272302	0.217740	
1907000	-51.332540	61	4.688583	1.172984	1.615307	3.417964	0.193818	0.238376	0.254634	0.313173	
1908000	-53.413821	26	4.192561	0.753167	0.767684	4.874700	0.139778	0.296064	0.180930	0.383228	
1909000	-52.085001	54	0.837815	0.780024	1.562122	0.000587	0.079691	0.000000	0.920309	0.000000	
1910000	-51.394221	44	3.227373	1.138289	0.781267	2.210625	0.186703	0.212263	0.281265	0.319769	
1911000	-55.042425	89	3.611133	1.683782	1.396553	1.301642	0.329039	0.050769	0.537292	0.082901	
1912000	-52.120718	32	6.263642	1.713174	1.595499	2.563999	0.283866	0.193291	0.311045	0.211798	
1913000	-52.977589	20	3.837596	0.808424	2.284368	0.471218	0.405530	0.016521	0.555325	0.022624	
1914000	-52.077670	36	10.641911	1.711945	1.210682	0.439320	0.487174	0.013660	0.485552	0.013614	
1915000	-52.645065	92	3.259907	1.276193	2.218651	0.489837	0.379049	0.024738	0.559686	0.036527	
1916000	-52.970640	61	1.578797	0.621219	0.597851	1.466471	0.094058	0.071362	0.474544	0.360035	
1917000	-56.666025	23	32.178529	3.318726	1.135663	3.587583	0.196908	0.303092	0.196908	0.303092	
1918000	-54.353129	68	9.710944	2.123477	0.934390	0.480349	0.484872	0.013506	0.488028	0.013594	
1919000	-52.305764	63	9.180595	2.478851	0.145876	2.982030	0.085345	0.413619	0.085699	0.415337	
1920000	-54.888474	28	6.852378	1.362020	4.673645	8.053248	0.245725	0.246422	0.253567	0.254286	
1921000	-51.568315	75	7.799734	1.612456	2.053715	0.514774	0.470188	0.022144	0.484834	0.022834	
1922000	-53.893823	16	7.964069	1.156553	2.874244	3.422177	0.287229	0.219724	0.279350	0.213697	
1923000	-53.507100	35	13.718533	2.102862	3.027411	3.475553	0.276507	0.223618	0.276369	0.223506	
1924000	-57.079167	52	30.169384	5.086216	3.918596	2.464045	0.295859	0.204141	0.295859	0.204141	
1925000	-54.862527	82	11.038809	3.552441	1.502696	1.901412	0.352217	0.146859	0.353522	0.147403	
1926000	-53.542807	26	9.765265	2.496611	2.382282	2.668426	0.316263	0.181881	0.318620	0.183236	
1927000	-52.752022	54	10.501495	2.558038	1.933942	0.722292	0.458699	0.040582	0.460020	0.040699	
1928000	-54.373657	84	25.549740	4.277823	3.054897	4.589773	0.250435	0.249565	0.250435	0.249565	
1929000	-54.782753	55	10.352794	2.667331	2.879962	5.012464	0.245904	0.253424	0.246566	0.254106	
1930000	-52.168435	35	5.811487	1.602874	1.355637	1.352272	0.401054	0.071496	0.447648	0.079802	
1931000	-52.570336	92	4.283074	1.130080	2.139050	1.770654	0.322007	0.126196	0.396433	0.155364	
1932000	-53.900227	4	11.174324	2.953203	1.505687	3.965719	0.216386	0.283074	0.216854	0.283687	
1933000	-52.429252	13	2.641495	0.893173	1.489365	1.447554	0.271732	0.071880	0.519078	0.137310	
1934000	-53.286436	67	2.195480	0.631781	1.718155	2.569643	0.151677	0.105833	0.437336	0.305153	
1935000	-53.139117	47	1.038334	0.590455	0.870351	2.342258	0.041723	0.048554	0.420442	0.489281	
1936000	-52.594904	35	6.852930	1.958888	0.583802	3.066533	0.172603	0.313312	0.182609	0.331476	
1937000	-55.293920	38	1.645925	0.842564	5.479917	6.574844	0.113272	0.112986	0.387360	0.386382	
1938000	-54.576341	3	3.782744	0.964274	4.545537	5.792948	0.208631	0.207166	0.293130	0.291072	
1939000	-54.881030	86	6.384409	2.882958	1.404118	3.662696	0.222019	0.267675	0.231364	0.278942	
1940000	-52.412512	35	1.439330	0.558197	0.763472	3.643757	0.056445	0.099045	0.306569	0.537940	
1941000	-54.962923	84	20.765645	5.738881	0.546778	2.123935	0.189304	0.310695	0.189305	0.310696	
1942000	-54.564089	17	3.273097	0.580034	3.992325	3.157252	0.208830	0.151607	0.370550	0.269013	
1943000	-53.566580	6	14.238581	2.977027	2.480136	1.545149	0.406602	0.093357	0.406668	0.093372	
1944000	-54.525725	19	11.437941	4.098086	2.055767	2.787311	0.296577	0.202844	0.297264	0.203314	
1945000	-52.796320	6	1.776523	0.685927	1.831526	2.501371	0.119289	0.066061	0.524299	0.290352	
1946000	-52.782171	17	0.946042	0.796954	2.856352	4.132360	0.038588	0.037101	0.471236	0.453076	
1947000	-52.136538	96	12.265841	3.215621	1.584789	0.498372	0.482784	0.016695	0.483792	0.016730	
1948000	-52.967432	24	10.182519	1.267812	0.362346	3.088679	0.118044	0.385210	0.116517	0.380228	
1949000	-52.886686	38	11.926190	2.049467	1.947616	0.086779	0.498888	0.001234	0.498645	0.001233	
1950000	-54.214172	34	13.035459	3.629840	0.913915	3.291107	0.185996	0.313744	0.186190	0.314070	
1951000	-54.633522	82	1.000874	0.392956	3.303623	5.029173	0.039272	0.039459	0.459540	0.461730	
1952000	-52.661294	98	4.814167	1.472507	1.890500	0.969429	0.396014	0.050723	0.490445	0.062818	
1953000	-52.787358	69	9.513624	1.982340	1.963218	0.395969	0.486605	0.011890	0.489543	0.011962	
1954000	-52.564885	27	0.971302	1.068689	0.007365	2.664098	0.001245	0.123516	0.008737	0.866501	
1955000	-53.450520	38	12.872373	2.945979	1.555051	2.750624	0.264182	0.235772	0.264230	0.235815	
1956000	-53.668017	54	29.006267	3.151789	0.519689	2.829915	0.156878	0.343122	0.156878	0.343122	
1957000	-51.605812	46	10.752102	2.321187	0.540920	2.901428	0.159607	0.339926	0.159905	0.340561	
1958000	-56.102814	19	23.266341	2.313334	4.551589	6.462361	0.250063	0.249941	0.250059	0.249937	
1959000	-52.924412	4	2.222812	0.830449	1.416901	2.164661	0.171564	0.101715	0.456233	0.270488	
1960000	-52.426261	1	5.940283	1.244394	0.501724	3.824288	0.137383	0.342155	0.149107	0.371354	
1961000	-53.569401	44	27.920122	8.895705	0.910549	2.792434	0.211947	0.288053	0.211947	0.288053	
1962000	-52.808895	46	17.735238	3.010460	0.618812	2.129993	0.215770	0.284233	0.215768	0.284229	
1963000	-55.206363	66	25.674764	4.304800	1.711290	2.553183	0.280462	0.219538	0.280462	0.219538	
1964000	-52.632734	50	10.746118	2.232491	0.565825	2.801525	0.174768	0.324885	0.175011	0.325336	
1965000	-52.823229	81	12.325888	2.373165	0.058049	3.486437	0.039266	0.460699	0.039272	0.460763	
1966000	-53.427228	97	8.485247	2.138071	1.973454	3.543888	0.249113	0.247783	0.252225	0.250878	
1967000	-53.153689	29	4.325254	1.145695	1.914031	2.277083	0.281741	0.174578	0.335680	0.208001	
1968000	-51.366035	75	5.229769	1.164100	0.917188	2.823745	0.179233	0.273543	0.216621	0.330603	
1969000	-53.026900	88	0.047075	0.848695	1.761633	4.369723	0.000136	0.000169	0.444569	0.555126	
1970000	-54.843406	39	23.761316	7.142454	1.225217	2.203931	0.289710	0.210290	0.289710	0.210290	
1971000	-52.847588	32	4.622424	0.504608	1.672606	2.641532	0.299285	0.207655	0.291091	0.201969	
1972000	-52.775520	85	2.318835	1.440121	0.613854	3.008956	0.113614	0.209421	0.238094	0.438870	
1973000	-53.697949	50	4.472705	1.836911	1.377659	4.582288	0.185910	0.258384	0.232529	0.323176	
1974000	-54.023749	62	30.936786	6.797179	0.653522	3.500098	0.161209	0.338791	0.161209	0.338791	
1975000	-57.280539	84	0.135359	1.390892	5.954315	7.993003	0.001064	0.001063	0.499062	0.498811	
1976000	-53.994019	89	8.884566	2.911624	1.297573	3.544170	0.204016	0.291445	0.207754	0.296785	
1977000	-53.924311	81	11.778144	3.057572	2.124527	0.608249	0.463061	0.036719	0.463468	0.036752	
1978000	-54.231210	38	15.285395	2.819135	3.529013	4.836734	0.251827	0.248178	0.251822	0.248173	
1979000	-52.670697	54	9.497251	2.372465	1.849124	0.783258	0.453877	0.044489	0.456853	0.044781	
1980000	-52.633300	48	10.365574	2.049365	1.719299	3.640300	0.233192	0.266351	0.233619	0.266838	
1981000	-56.804644	35	7.036959	0.948149	1.357528	7.194353	0.213396	0.288772	0.211553	0.286279	
1982000	-55.101292	90	31.643062	5.243051	2.876405	4.154180	0.250730	0.249270	0.250730	0.249270	
1983000	-55.565937	97	9.281837	1.665599	5.174240	5.038743	0.253020	0.246730	0.253273	0.246977	
1984000	-54.138646	72	3.092505	0.862748	2.613575	1.190310	0.304021	0.076364	0.495223	0.124391	
1985000	-53.417424	26	0.352170	1.167380	1.095584	3.990508	0.005685	0.008976	0.382071	0.603268	
1986000	-53.978837	68	8.202374	1.262732	2.605025	2.953332	0.290846	0.209534	0.290404	0.209215	
1987000	-54.451488	1	1.081246	0.356551	1.110083	3.304212	0.048619	0.067700	0.369358	0.514323	
1988000	-53.328611	75	10.168513	0.775445	1.030356	0.541319	0.507916	0.018935	0.456145	0.017005	
1989000	-56.526713	8	15.810596	1.289551	1.580440	5.390619	0.206159	0.294488	0.205626	0.293727	
1990000	-52.886621	98	4.198665	1.593700	1.011322	3.602277	0.172882	0.252648	0.233393	0.341078	
1991000	-52.457115	77	4.957883	1.511413	2.262441	1.326886	0.371808	0.073652	0.462853	0.091687	
1992000	-53.095640	27	5.330029	1.256345	1.089852	2.149339	0.241951	0.231920	0.268633	0.257496	
1993000	-52.688646	35	9.033082	2.281454	1.636900	2.890124	0.276059	0.220949	0.279383	0.223609	
1994000	-53.392299	17	16.865959	2.567571	0.283863	1.718198	0.193665	0.306377	0.193633	0.306325	
1995000	-54.579737	26	0.988697	0.432885	2.956363	3.879010	0.044902	0.039272	0.488543	0.427284	
1996000	-54.423576	56	17.772348	2.544200	2.238319	0.966729	0.431320	0.068686	0.431309	0.068684	
1997000	-52.605257	13	2.863085	0.930076	1.484078	4.055506	0.160053	0.203201	0.280556	0.356190	
1998000	-52.632640	5	0.647227	0.731296	0.450471	3.066993	0.015171	0.034088	0.292817	0.657925	
1999000	-52.954116	61	13.222023	3.056100	0.801909	1.683029	0.287257	0.212591	0.287432	0.212720	
2000000	-54.953751	24	29.991675	7.470472	0.727153	0.376472	0.489929	0.010071	0.489929	0.010071	
2001000	-56.106896	26	19.145200	6.050087	3.135792	1.909771	0.363476	0.136522	0.363478	0.136523	
2002000	-52.315753	47	4.975495	1.242734	1.064679	4.215424	0.169230	0.281834	0.205950	0.342987	
2003000	-55.771324	25	18.223684	4.478419	0.809192	0.848074	0.466941	0.033056	0.466947	0.033056	
2004000	-53.941095	78	12.602669	1.877344	1.743994	2.070159	0.334794	0.165615	0.334247	0.165344	
2005000	-53.075202	96	8.325658	1.428376	0.145882	2.093127	0.103507	0.393186	0.104885	0.398421	
2006000	-53.174946	77	11.577335	1.318411	1.826400	4.310518	0.227714	0.275157	0.225114	0.272015	
2007000	-54.118973	93	33.007620	3.579169	1.379382	2.241150	0.309489	0.190511	0.309489	0.190511	
2008000	-53.179395	98	16.358045	3.618752	1.698618	0.559738	0.475623	0.024367	0.475642	0.024368	
2009000	-56.669651	86	4.273335	0.196791	1.541969	0.303423	0.770606	0.016685	0.208201	0.004508	
2010000	-55.263882	61	1.098253	0.427552	4.872585	5.694392	0.047434	0.046719	0.456360	0.449487	
2011000	-52.352175	61	12.072986	2.271644	0.808201	1.790270	0.267946	0.231984	0.268021	0.232049	
2012000	-56.953650	88	4.246622	0.050160	1.332585	4.907300	0.393249	0.589679	0.006830	0.010242	
2013000	-54.512783	78	16.235472	1.989114	0.877663	4.266116	0.162917	0.337171	0.162860	0.337052	
2014000	-53.369614	44	10.360410	3.686188	0.677864	2.278940	0.214738	0.284902	0.215048	0.285313	
2015000	-53.816728	78	11.610598	2.497295	1.543894	1.381989	0.410375	0.089402	0.410742	0.089482	
2016000	-54.102780	25	3.818736	0.917072	2.964846	5.119782	0.192173	0.198473	0.299763	0.309591	
2017000	-52.952799	36	8.899640	1.256404	0.175468	3.235734	0.080226	0.424238	0.078806	0.416730	
2018000	-53.792784	92	21.689221	3.467842	2.039264	1.348321	0.393670	0.106330	0.393670	0.106330	
2019000	-52.689106	19	3.703398	1.833242	1.474177	0.583368	0.380729	0.014985	0.581404	0.022883	
2020000	-53.729087	90	10.859543	2.089957	1.673367	3.829687	0.234739	0.265207	0.234790	0.265265	
2021000	-53.846580	40	12.052921	1.213593	1.236217	4.163693	0.197228	0.305852	0.194813	0.302107	
2022000	-54.905305	91	7.083502	0.424903	0.229028	3.879895	0.117469	0.563954	0.054919	0.263657	
2023000	-53.131000	28	4.558232	1.053202	2.470079	5.306845	0.218120	0.235975	0.262220	0.283685	
2024000	-56.908148	9	4.081837	1.969260	2.945526	6.736482	0.223544	0.229951	0.269392	0.277112	
2025000	-54.648256	6	26.814870	8.107910	1.496182	2.641398	0.286015	0.213985	0.286015	0.213985	
2026000	-52.440026	94	14.925725	2.209787	0.766344	3.469387	0.164464	0.335661	0.164382	0.335493	
2027000	-52.705560	35	0.887138	0.485801	1.918965	2.928467	0.040842	0.030235	0.533772	0.395151	
2028000	-53.672953	61	21.958702	1.729665	0.428381	3.919871	0.100902	0.399116	0.100895	0.399088	
2029000	-52.331462	6	1.949433	1.149814	1.100031	0.294265	0.211407	0.002125	0.778640	0.007827	
2030000	-56.597905	31	6.631346	1.385329	5.515280	8.988000	0.246217	0.246325	0.253674	0.253785	
2031000	-52.924402	50	2.359649	1.341979	1.407682	0.584009	0.289030	0.014147	0.664308	0.032515	
2032000	-54.345782	30	20.413070	3.791998	0.951428	0.336008	0.487718	0.012282	0.487717	0.012282	
2033000	-52.817574	94	22.436278	3.391254	0.844194	3.050075	0.184985	0.315015	0.184985	0.315015	
2034000	-53.555610	51	4.093060	1.266325	0.370241	4.031528	0.113526	0.334769	0.139713	0.411992	
2035000	-54.492754	66	10.007877	2.109029	2.104723	1.349171	0.398125	0.101070	0.399409	0.101396	
2036000	-52.492785	54	2.816246	0.821052	1.759409	0.762418	0.317371	0.029089	0.598667	0.054872	
2037000	-52.765281	29	5.052087	0.904917	1.625673	1.018848	0.398855	0.079071	0.435700	0.086375	
2038000	-53.604339	71	15.573958	2.712725	1.191342	4.510776	0.200417	0.299595	0.200408	0.299580	
2039000	-52.279426	6	0.367628	0.982876	1.706032	0.074057	0.014564	0.000013	0.984533	0.000890	
2040000	-52.351504	13	4.011960	1.609634	1.180671	0.195287	0.430793	0.003201	0.561833	0.004174	
2041000	-52.815887	61	26.234097	8.649695	0.387470	2.833224	0.110252	0.389748	0.110252	0.389748	
2042000	-52.853330	67	8.483493	2.065678	0.490782	2.380618	0.183164	0.311227	0.187320	0.318289	
2043000	-53.348356	69	22.592358	5.761024	0.010167	2.230111	0.006915	0.493085	0.006915	0.493085	
2044000	-52.747516	57	5.418559	1.332654	0.878876	0.199385	0.470158	0.003084	0.523325	0.003433	
2045000	-53.787805	41	17.172866	3.050456	1.857548	2.140419	0.348479	0.151526	0.348472	0.151523	
2046000	-54.274362	86	22.990751	5.351727	1.789147	2.312049	0.305695	0.194305	0.305695	0.194305	
2047000	-54.087863	42	3.037931	0.814573	0.756636	4.217826	0.114816	0.250644	0.199352	0.435187	
2048000	-53.575849	28	7.720819	1.655377	3.696057	4.915462	0.249321	0.246396	0.253629	0.250654	
2049000	-53.213798	100	3.707623	1.095175	0.409334	3.384695	0.101829	0.299233	0.152069	0.446869	
2050000	-56.147652	73	19.156757	7.166242	1.179383	2.655314	0.227427	0.272573	0.227427	0.272573	
2051000	-54.501437	15	6.832189	1.868400	3.789528	3.708736	0.263632	0.222001	0.279231	0.235136	
2052000	-54.207094	93	33.601193	6.723675	0.511408	4.836286	0.137406	0.362594	0.137406	0.362594	
2053000	-52.953723	57	3.389617	1.758882	1.092819	0.042927	0.404995	0.000148	0.594640	0.000217	
2054000	-52.848305	67	8.424885	1.988059	1.119397	2.810124	0.226478	0.267884	0.231644	0.273994	
2055000	-54.221413	14	5.573493	0.692828	0.958398	1.790215	0.300125	0.195076	0.305942	0.198857	
2056000	-53.603817	15	11.827131	2.289056	2.389166	3.950802	0.252954	0.246973	0.253028	0.247045	
2057000	-54.312315	19	17.051919	2.979052	2.760302	0.185289	0.496200	0.003810	0.496181	0.003809	
2058000	-56.645948	92	5.779979	1.276412	4.914541	10.080811	0.240261	0.240596	0.259391	0.259752	
2059000	-53.416907	56	1.473300	1.079029	1.041595	3.617048	0.083626	0.112284	0.343232	0.460857	
2060000	-50.934997	93	6.467398	1.588598	1.501500	0.250295	0.477108	0.006212	0.510038	0.006641	
2061000	-52.922761	71	12.925749	2.228181	0.535289	4.087901	0.137440	0.362637	0.137398	0.362525	
2062000	-53.765372	8	4.881715	2.040521	1.214795	3.305613	0.186796	0.259395	0.231850	0.321959	
2063000	-53.126891	36	1.345311	0.860135	2.763080	3.534261	0.084605	0.068782	0.466975	0.379638	
2064000	-54.421389	94	5.620662	0.508093	2.155375	2.225616	0.383741	0.179993	0.296972	0.139294	
2065000	-53.220112	6	2.375956	1.456830	2.121612	0.472553	0.261728	0.008534	0.706694	0.023044	
2066000	-53.762261	69	3.893954	0.728779	2.822517	3.683900	0.221730	0.193313	0.312504	0.272453	
2067000	-58.116417	61	15.443443	2.642684	7.234737	4.901659	0.253345	0.246690	0.253310	0.246655	
2068000	-55.040551	22	16.132185	4.905003	1.436310	1.013947	0.448423	0.051564	0.448446	0.051567	
2069000	-54.703333	11	9.391660	2.714103	2.358151	4.124388	0.245123	0.254159	0.245828	0.254890	
2070000	-53.257069	94	8.671232	1.916882	2.667140	2.828206	0.298131	0.197999	0.302782	0.201088	
2071000	-52.625057	28	11.491614	2.306343	0.680850	3.991150	0.169802	0.330088	0.169877	0.330233	
2072000	-55.529452	93	12.857026	5.736639	2.179205	0.341955	0.485707	0.014213	0.485862	0.014218	
2073000	-55.109588	21	5.722879	2.807010	1.462331	3.239834	0.201615	0.252910	0.241958	0.303517	
2074000	-52.676320	84	11.561540	2.080953	1.015772	3.669508	0.173917	0.326106	0.173901	0.326076	
2075000	-55.019791	52	1.365402	0.578272	2.478135	0.735254	0.158890	0.021232	0.723233	0.096645	
2076000	-55.066443	22	6.182276	2.061563	2.837253	1.073846	0.406969	0.069282	0.447556	0.076192	
2077000	-53.802036	88	4.563926	0.802974	2.124803	5.693649	0.204246	0.242933	0.252497	0.300324	
2078000	-52.600634	70	18.478971	2.685026	1.200849	0.218564	0.495617	0.004391	0.495601	0.004391	
2079000	-52.377555	57	6.627243	1.064888	1.574436	1.936362	0.346933	0.148718	0.353021	0.151328	
2080000	-51.614930	75	9.178914	2.192106	1.544391	0.611704	0.471337	0.025320	0.477682	0.025661	
2081000	-53.499034	9	12.738098	2.117558	1.066692	2.743924	0.222931	0.277102	0.222901	0.277066	
2082000	-51.891776	77	3.520410	1.257786	1.844670	0.918268	0.340619	0.035632	0.564677	0.059071	
2083000	-56.726708	40	3.765623	0.622635	4.810481	8.765205	0.208052	0.208976	0.290840	0.292131	
2084000	-52.287408	98	9.062684	1.993849	0.312294	3.372555	0.119237	0.378028	0.120549	0.382187	
2085000	-53.069537	45	5.330607	1.688417	1.824377	0.392352	0.446604	0.013144	0.524806	0.015446	
2086000	-56.827071	37	7.469622	0.446096	3.881163	4.252419	0.303572	0.289156	0.208589	0.198683	
2087000	-53.508424	50	10.558530	2.319977	2.218929	4.271310	0.244140	0.255339	0.244649	0.255871	
2088000	-53.912176	50	0.802424	0.387512	1.622149	4.183243	0.029281	0.035954	0.419566	0.515199	
2089000	-53.945254	98	29.888252	3.767575	1.881845	0.772921	0.458446	0.041554	0.458446	0.041554	
2090000	-51.588603	61	2.554804	0.795820	0.236212	1.703564	0.077129	0.213398	0.188351	0.521122	
2091000	-53.299202	45	9.330328	2.180272	0.322536	2.636956	0.147162	0.350670	0.148444	0.353724	
2092000	-54.847803	17	29.611321	2.309228	1.575769	2.619881	0.275216	0.224784	0.275216	0.224784	
2093000	-51.809581	57	9.989950	2.781854	0.176201	3.698465	0.085348	0.413730	0.085663	0.415259	
2094000	-54.581682	15	10.270787	0.849946	2.198058	3.132623	0.289714	0.228727	0.269103	0.212455	
2095000	-52.978607	4	6.325317	1.049732	0.714978	4.286153	0.151354	0.337132	0.158489	0.353025	
2096000	-53.943198	6	7.370251	0.737839	2.920913	3.387565	0.303620	0.234389	0.260720	0.201271	
2097000	-54.132019	10	7.844837	2.344512	1.832684	2.711075	0.281394	0.213189	0.287558	0.217859	
2098000	-50.211858	61	2.698727	0.738360	0.127768	2.419905	0.032916	0.273321	0.074569	0.619194	
2099000	-55.394736	24	7.726869	0.623345	0.669490	0.342382	0.544600	0.009216	0.438759	0.007425	
2100000	-52.129921	85	0.332058	0.726505	0.434642	2.973109	0.005317	0.012668	0.290316	0.691698	
2101000	-51.625207	77	0.117224	0.515322	0.194345	2.473273	0.000285	0.001364	0.172486	0.825864	
2102000	-53.053179	63	13.297892	2.011400	2.006215	2.423045	0.291263	0.208773	0.291221	0.208743	
2103000	-52.970332	26	7.578532	1.942767	2.208692	0.648643	0.464006	0.027104	0.480804	0.028085	
2104000	-54.664406	18	10.259939	2.977315	1.639086	2.538213	0.268299	0.231474	0.268543	0.231684	
2105000	-55.166323	95	22.335892	4.322561	0.364187	4.926615	0.127642	0.372358	0.127642	0.372358	
2106000	-54.328052	52	6.519562	1.040002	1.959144	2.514421	0.297794	0.195696	0.305651	0.200859	
2107000	-53.145354	75	16.298537	2.238122	2.357770	1.325572	0.411871	0.088211	0.411736	0.088182	
2108000	-56.312418	34	0.560128	1.405279	2.521810	2.425020	0.023936	0.012226	0.637972	0.325866	
2109000	-53.816920	20	3.575278	1.259966	0.535954	4.850868	0.121165	0.279560	0.181200	0.418075	
2110000	-53.642180	17	6.397570	2.998359	0.162030	2.622847	0.070289	0.407462	0.076836	0.445414	
2111000	-52.365993	41	9.334775	1.631387	0.292698	3.696065	0.087166	0.412718	0.087206	0.412910	
2112000	-53.555622	3	3.554426	1.550910	1.519938	2.662315	0.218274	0.187491	0.319658	0.274577	
2113000	-53.761386	40	47.390094	11.923550	0.334465	2.468700	0.138262	0.361738	0.138262	0.361738	
2114000	-54.372005	77	2.546194	0.872850	3.332946	6.558411	0.143689	0.148528	0.348032	0.359751	
2115000	-53.258642	53	15.831635	3.186549	0.218036	3.232739	0.080256	0.419739	0.080257	0.419747	
2116000	-52.290894	70	34.190642	6.031602	1.482883	0.128172	0.498198	0.001802	0.498198	0.001802	
2117000	-54.518813	50	6.274206	0.414426	2.076696	3.036634	0.363056	0.284068	0.197974	0.154902	
2118000	-52.440033	96	2.368147	1.333416	2.417774	0.148224	0.277993	0.001429	0.716894	0.003684	
2119000	-51.115456	61	22.378944	3.873916	0.154355	2.594931	0.058742	0.441258	0.058742	0.441258	
2120000	-53.543775	16	4.914667	1.333578	2.215413	2.158158	0.314208	0.119001	0.411095	0.155695	
2121000	-55.311403	72	12.151531	1.414344	3.085047	2.216731	0.316655	0.184086	0.315718	0.183541	
2122000	-54.201779	14	26.725933	7.263699	1.454252	0.364405	0.482890	0.017110	0.482890	0.017110	
2123000	-53.325966	15	3.757393	0.759962	2.537906	3.477200	0.223263	0.188153	0.319407	0.269178	
2124000	-53.337232	24	0.655356	0.446961	0.855071	0.224155	0.050046	0.000414	0.941747	0.007792	
2125000	-53.751525	94	13.620456	1.892399	2.837091	4.289182	0.251864	0.248533	0.251464	0.248138	
2126000	-54.997453	94	9.613127	3.862888	0.832885	4.371365	0.160146	0.337904	0.161400	0.340550	
2127000	-52.784964	47	3.996782	1.246748	1.550202	2.743106	0.220441	0.192235	0.313734	0.273591	
2128000	-53.909930	11	7.163815	1.392898	2.855703	3.568095	0.255186	0.240854	0.259260	0.244700	
2129000	-53.905082	71	15.068492	4.631260	0.912344	3.337917	0.191808	0.308176	0.191820	0.308195	
2130000	-51.921931	59	4.981625	0.665074	1.838357	0.155499	0.475907	0.002153	0.519590	0.002350	
2131000	-52.217204	61	9.274776	1.342832	0.012667	4.477467	0.004253	0.498263	0.004210	0.493274	
2132000	-53.973986	19	7.188164	1.013154	2.855262	6.252558	0.241390	0.261195	0.238907	0.258508	
2133000	-53.536358	84	8.498495	0.725541	1.259653	0.319017	0.540944	0.005612	0.448787	0.004656	
2134000	-53.532796	96	14.345996	3.375227	1.078379	0.992776	0.455766	0.044132	0.455952	0.044150	
2135000	-51.167430	44	9.073895	1.649357	0.651000	2.573532	0.193661	0.306329	0.193669	0.306341	
2136000	-54.230604	76	5.680004	1.688363	2.294119	3.351629	0.252369	0.226573	0.274562	0.246496	
2137000	-52.347742	61	12.740820	2.451348	2.187553	3.443526	0.254694	0.245252	0.254749	0.245305	
2138000	-51.588479	61	10.791443	2.518577	1.383699	0.826471	0.467022	0.031989	0.468874	0.032115	
2139000	-54.852329	19	6.278113	0.534445	2.742692	5.948189	0.275259	0.301177	0.202260	0.221304	
2140000	-54.030549	58	26.903136	5.675147	0.812495	3.518976	0.184198	0.315802	0.184198	0.315802	
2141000	-53.811808	31	1.426457	0.839241	0.394359	3.953425	0.057165	0.155332	0.211852	0.575651	
2142000	-51.833730	77	10.377975	1.684561	1.606532	0.599831	0.477009	0.023588	0.475871	0.023532	
2143000	-53.165925	93	18.500541	3.645447	1.339844	4.130361	0.210905	0.289095	0.210905	0.289095	
2144000	-54.515552	98	4.413023	0.839058	2.940087	0.833905	0.388287	0.051549	0.494513	0.065651	
2145000	-53.532011	96	12.392416	2.648256	1.413614	2.319725	0.317190	0.182493	0.317593	0.182725	
2146000	-52.949828	93	0.964502	0.431447	1.602424	2.364281	0.057223	0.034892	0.563988	0.343896	
2147000	-52.090152	46	9.028938	1.480160	0.414861	4.068468	0.120072	0.380005	0.120035	0.379888	
2148000	-53.334431	85	3.212249	1.177127	1.647504	2.480367	0.221412	0.170352	0.343755	0.264481	
2149000	-53.511239	1	24.203073	3.303536	0.026019	3.461280	0.014490	0.485510	0.014490	0.485509	
2150000	-51.800821	61	12.708371	1.488804	2.124078	0.041626	0.501497	0.000162	0.498180	0.000161	
2151000	-54.891597	10	3.109256	1.894443	1.821390	4.338408	0.177170	0.208055	0.282743	0.332032	
2152000	-53.760643	34	11.595841	1.733533	1.154090	4.046588	0.187988	0.313008	0.187241	0.311763	
