Options:
Model:                           Discrete: Independent
Tree File Name:                  ./ccm/data/bt_data/mXpermitted.bttrees
Data File Name:                  ./ccm/data/bt_data/mXpermitted.btdata
Log File Name:                   ./ccm/bt_output/mXpermitted-indep-2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2965421478
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   ./ccm/bt_output/mXpermitted-indep-2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Scale Tree:                      0.000001
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      100
     Taxa:                       56
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
1933000	-46.284570	17	8.187322	0.880549	1.072603	3.861118	0.178101	0.301368	0.193353	0.327177	
1934000	-48.624969	36	3.403518	0.945393	1.719409	3.234613	0.182707	0.164002	0.344269	0.309022	
1935000	-47.391012	69	15.489794	2.196477	1.467699	0.648864	0.476329	0.023580	0.476502	0.023589	
1936000	-48.858481	91	4.236975	0.914132	1.401440	3.161295	0.184788	0.203223	0.291456	0.320533	
1937000	-50.361600	82	25.766671	5.189940	0.923768	0.503563	0.487744	0.012256	0.487744	0.012256	
1938000	-48.834503	92	16.389410	2.926955	2.434685	2.202140	0.326064	0.173919	0.326087	0.173931	
1939000	-49.253515	6	2.104084	0.574657	1.561385	5.046541	0.079192	0.112343	0.334268	0.474197	
1940000	-47.251610	64	18.314185	1.501107	0.164621	3.186472	0.061206	0.438804	0.061203	0.438787	
1941000	-48.020744	7	2.565562	0.594348	1.245028	2.546882	0.138931	0.134408	0.369342	0.357318	
1942000	-52.470407	34	9.161708	0.042376	1.931386	4.897443	0.399266	0.519596	0.035256	0.045882	
1943000	-48.781649	3	26.641290	5.593210	1.459046	0.139882	0.497972	0.002028	0.497972	0.002028	
1944000	-48.270911	12	17.613324	1.608264	1.583986	3.936979	0.220932	0.279079	0.220923	0.279067	
1945000	-49.264572	100	6.266682	0.827538	1.598417	4.763941	0.199539	0.259228	0.235408	0.305825	
1946000	-47.824418	46	90.987686	4.267552	0.178830	2.563310	0.088520	0.411480	0.088520	0.411480	
1947000	-48.954275	38	0.218194	0.361220	2.009719	2.346363	0.004404	0.002692	0.616239	0.376666	
1948000	-46.839954	19	19.216006	1.434299	0.310053	3.853629	0.083127	0.416900	0.083118	0.416855	
1949000	-47.422188	20	12.247656	0.611113	1.773531	0.397891	0.490719	0.012646	0.484157	0.012477	
1950000	-47.748297	19	9.277749	1.700926	1.632028	2.243562	0.326312	0.165651	0.336973	0.171063	
1951000	-46.752684	61	14.380013	1.301939	1.128526	1.552551	0.382705	0.117324	0.382660	0.117310	
1952000	-48.515346	94	4.248945	0.456925	2.338729	2.467624	0.241776	0.133682	0.402173	0.222369	
1953000	-48.307045	12	30.495360	3.158677	0.898895	2.469108	0.214768	0.285232	0.214768	0.285232	
1954000	-49.051912	36	4.283234	1.074119	1.083162	2.106395	0.254977	0.143382	0.385091	0.216550	
1955000	-47.329204	46	5.234134	0.586124	2.192566	2.873770	0.241660	0.191675	0.316015	0.250650	
1956000	-47.808154	61	30.166409	7.591442	0.049456	3.422868	0.017277	0.482723	0.017277	0.482723	
1957000	-46.022459	96	6.576948	1.160831	1.591492	0.299366	0.449616	0.006272	0.536625	0.007486	
1958000	-48.865391	1	3.665784	0.334605	0.561474	4.527475	0.108978	0.258359	0.187693	0.444971	
1959000	-46.812474	96	4.260175	0.682920	1.867359	1.231218	0.321609	0.051732	0.539827	0.086832	
1960000	-53.072900	53	2.484063	1.448248	1.735865	4.653753	0.131403	0.166276	0.310023	0.392298	
1961000	-48.679678	31	21.016759	4.005823	0.486842	2.979572	0.161105	0.338894	0.161105	0.338895	
1962000	-46.520735	39	16.146437	2.028768	1.115350	0.136758	0.498144	0.001835	0.498185	0.001835	
1963000	-46.990893	17	12.348526	2.107015	0.481531	4.043630	0.116157	0.382527	0.116770	0.384546	
1964000	-47.934059	54	2.538383	0.365133	1.873924	1.174882	0.228639	0.041604	0.617412	0.112346	
1965000	-47.345210	59	11.662082	1.165352	2.312485	1.822547	0.376926	0.122320	0.378065	0.122690	
1966000	-47.202406	75	21.994313	1.331514	1.750314	1.291653	0.421656	0.078356	0.421635	0.078352	
1967000	-47.124531	46	20.559122	1.294922	1.167555	0.311781	0.492146	0.007863	0.492128	0.007862	
1968000	-45.557255	75	8.117427	1.111635	1.560010	0.203693	0.478569	0.003663	0.513835	0.003933	
1969000	-47.088676	17	4.717573	0.576742	1.666320	3.727270	0.173917	0.213098	0.275464	0.337521	
1970000	-54.517076	74	25.921357	4.463516	9.683252	7.771156	0.250061	0.249939	0.250061	0.249939	
1971000	-49.937794	92	18.364242	4.228316	0.963496	4.329307	0.201167	0.298830	0.201170	0.298833	
1972000	-46.985066	72	11.022850	1.190878	0.360473	2.754169	0.124626	0.374457	0.125084	0.375833	
1973000	-47.615313	56	12.619377	1.756788	1.671598	0.299029	0.489893	0.009722	0.490647	0.009737	
1974000	-47.261257	84	8.379285	0.982361	2.594693	4.329480	0.236358	0.246300	0.253343	0.263999	
1975000	-49.931565	80	13.060160	1.403300	2.753744	0.822078	0.434735	0.065089	0.435040	0.065135	
1976000	-48.607803	93	9.539898	1.391040	3.028037	1.031711	0.412334	0.082304	0.421274	0.084088	
1977000	-48.579433	57	45.390202	10.206878	0.644266	4.440603	0.173138	0.326862	0.173138	0.326862	
1978000	-50.399233	22	7.873549	1.502799	2.945019	0.919557	0.423824	0.059437	0.453184	0.063555	
1979000	-50.830016	48	4.389143	0.601994	5.658828	9.777638	0.204942	0.205068	0.294905	0.295085	
1980000	-46.157785	61	8.453437	1.066468	1.610554	3.590142	0.211923	0.272447	0.225600	0.290030	
1981000	-47.036098	41	6.185369	0.539636	0.311052	3.555932	0.083609	0.366064	0.102324	0.448004	
1982000	-49.833605	90	1.327670	0.651596	1.646299	3.450661	0.090832	0.099505	0.386384	0.423278	
1983000	-47.671941	97	18.387911	2.267309	0.826965	2.477401	0.248560	0.251437	0.248563	0.251440	
1984000	-48.333367	68	5.176525	0.881272	1.988448	4.386337	0.199145	0.227132	0.268027	0.305696	
1985000	-47.777921	48	10.281626	1.807861	1.913234	1.629354	0.375473	0.122268	0.378882	0.123378	
1986000	-49.979006	4	7.856308	0.705228	4.982701	5.707831	0.242925	0.239979	0.260125	0.256971	
1987000	-48.007387	70	13.464388	2.615406	1.714278	1.017247	0.436027	0.063683	0.436533	0.063757	
1988000	-49.761707	42	13.757910	3.435224	0.697100	2.988005	0.163018	0.336847	0.163106	0.337029	
1989000	-47.474003	46	8.150269	0.360249	1.412816	3.214850	0.226633	0.272175	0.227716	0.273476	
1990000	-46.543621	32	11.604576	1.795482	0.007604	3.682322	0.003543	0.494647	0.003569	0.498240	
1991000	-48.255753	99	7.533829	0.446390	0.755932	2.890409	0.180305	0.306564	0.190030	0.323100	
1992000	-46.498308	46	2.839303	0.660730	0.223714	2.625939	0.062052	0.244095	0.140635	0.553217	
1993000	-46.790122	44	26.458393	3.946572	1.442350	1.372058	0.395067	0.104933	0.395067	0.104933	
1994000	-49.272002	85	4.811217	1.165846	1.872796	4.026068	0.205596	0.233076	0.263082	0.298246	
1995000	-48.969058	9	22.795467	1.827318	2.225884	2.224938	0.312173	0.187827	0.312173	0.187827	
1996000	-47.881537	69	8.262786	0.485427	0.602971	4.081324	0.129482	0.360746	0.134644	0.375129	
1997000	-47.775419	43	16.578231	2.344173	1.719305	0.691417	0.461948	0.038026	0.461995	0.038030	
1998000	-49.055660	25	3.156404	0.723527	0.705336	1.988321	0.131324	0.170549	0.303706	0.394421	
1999000	-47.511017	77	12.803361	2.009205	2.146651	3.361240	0.265529	0.233797	0.266246	0.234428	
2000000	-48.687423	75	34.453256	6.271019	2.046798	3.970046	0.234090	0.265910	0.234090	0.265910	
2001000	-47.036371	69	9.416623	0.695271	0.308650	3.712032	0.086287	0.408988	0.087933	0.416792	
2002000	-49.531144	96	12.290689	2.006346	3.485621	1.913141	0.359864	0.138617	0.362058	0.139462	
2003000	-47.742667	24	11.130934	1.244672	1.614787	3.586038	0.234392	0.264499	0.235434	0.265675	
2004000	-49.953046	98	8.446307	1.302268	4.354723	4.204420	0.255459	0.232042	0.268558	0.243940	
2005000	-48.503678	98	3.495049	0.862612	1.804593	2.011031	0.251419	0.096884	0.470420	0.181277	
2006000	-47.057639	35	9.582781	1.288585	1.094284	2.570433	0.258917	0.235045	0.265247	0.240791	
2007000	-48.131194	82	2.735255	0.372893	0.979843	4.507865	0.083857	0.169674	0.246900	0.499570	
2008000	-49.180081	66	43.888834	4.606779	1.874962	3.038508	0.256832	0.243168	0.256832	0.243168	
2009000	-46.441141	85	16.499470	1.773281	0.608087	2.809503	0.182422	0.317575	0.182425	0.317578	
2010000	-47.447280	6	14.251974	0.896231	1.710711	1.621478	0.408901	0.091785	0.407781	0.091534	
2011000	-50.101330	49	7.104201	0.623127	3.075676	1.910641	0.324389	0.155806	0.351147	0.168658	
2012000	-46.604928	57	12.991789	1.325672	1.741729	4.363983	0.232650	0.267213	0.232777	0.267360	
2013000	-48.816660	31	18.032576	1.317862	2.168346	2.225066	0.300576	0.199431	0.300568	0.199426	
2014000	-47.672944	22	14.343659	1.907165	0.452855	2.383732	0.166520	0.333309	0.166634	0.333537	
2015000	-48.186888	70	18.560313	4.472579	1.462699	0.153061	0.497492	0.002503	0.497502	0.002503	
2016000	-48.181177	84	10.529761	0.355432	1.884916	1.439903	0.450587	0.082788	0.394198	0.072427	
2017000	-47.945166	19	16.272471	0.580795	1.045523	0.065669	0.500955	0.000268	0.498510	0.000267	
2018000	-47.144996	59	8.383768	1.674104	1.978102	0.114767	0.486546	0.001309	0.510771	0.001374	
2019000	-49.985719	50	19.487116	4.377222	2.125486	4.490112	0.238914	0.261084	0.238916	0.261086	
2020000	-46.603632	36	15.578822	1.965716	1.342376	0.261952	0.494252	0.005692	0.494362	0.005694	
2021000	-51.998779	99	9.540540	0.671644	6.091286	9.158950	0.249245	0.249318	0.250682	0.250755	
2022000	-48.861895	56	1.013821	0.610185	1.988970	1.931196	0.068072	0.031566	0.615121	0.285241	
2023000	-48.203002	57	90.638998	9.163121	1.202710	5.359818	0.210732	0.289268	0.210732	0.289268	
2024000	-49.980903	61	3.992341	0.709991	4.017573	1.869507	0.252917	0.103191	0.457308	0.186583	
2025000	-49.348679	61	7.702971	1.061345	1.769508	6.412857	0.201620	0.274258	0.222060	0.302062	
2026000	-46.861203	56	9.321484	1.113998	0.743462	2.674976	0.223425	0.271850	0.227688	0.277037	
2027000	-50.661027	61	14.934896	2.664287	5.814185	5.973113	0.251513	0.248315	0.251687	0.248486	
2028000	-47.781476	60	17.546635	1.486512	0.282346	2.798306	0.130838	0.369169	0.130834	0.369158	
2029000	-49.251973	78	20.576148	4.101193	2.174360	1.260934	0.417744	0.082255	0.417746	0.082255	
2030000	-47.986832	32	30.424981	3.343938	1.466789	5.099380	0.203946	0.296054	0.203946	0.296054	
2031000	-52.191020	56	20.104886	1.295924	7.942240	10.136843	0.250006	0.250002	0.249998	0.249994	
2032000	-46.875080	46	6.868507	1.274595	1.028156	2.935947	0.200940	0.274559	0.221647	0.302853	
2033000	-47.378315	44	32.863424	3.287978	0.290419	4.277770	0.104658	0.395342	0.104658	0.395342	
2034000	-46.391733	61	21.304739	2.059010	0.205160	4.211337	0.056833	0.443170	0.056832	0.443165	
2035000	-48.450909	22	16.637921	1.658167	1.876829	1.765121	0.381006	0.119001	0.380995	0.118998	
2036000	-46.868135	71	4.351351	0.750348	0.008542	2.961880	0.003484	0.402839	0.005090	0.588587	
2037000	-47.414357	88	11.493895	0.668341	1.387246	2.631043	0.263765	0.237857	0.262059	0.236319	
2038000	-48.921492	2	1.795531	0.165517	0.467428	3.963531	0.043469	0.118447	0.224997	0.613087	
2039000	-47.900366	81	18.163952	2.701583	0.956910	3.061425	0.219307	0.280688	0.219311	0.280693	
2040000	-46.914469	56	8.601166	0.577107	0.380176	2.582891	0.181204	0.312985	0.185465	0.320346	
2041000	-46.588162	13	10.809771	0.883474	0.889852	3.660191	0.191233	0.307978	0.191837	0.308952	
2042000	-49.510485	95	7.859257	1.844671	2.619923	2.236140	0.314452	0.176356	0.326231	0.182962	
2043000	-47.626927	81	15.511634	1.199934	0.131248	4.092413	0.070532	0.429532	0.070514	0.429422	
2044000	-46.744078	32	12.161742	0.789172	1.325434	0.236246	0.496843	0.003668	0.495828	0.003661	
2045000	-48.555342	67	13.830481	2.918206	1.702076	0.405288	0.488238	0.011364	0.489016	0.011382	
2046000	-47.933228	91	6.033041	0.666330	1.390893	0.536479	0.427232	0.018316	0.531659	0.022793	
2047000	-49.407576	86	14.307901	1.710722	3.660966	3.433867	0.267669	0.232275	0.267729	0.232327	
2048000	-48.000650	56	2.171632	0.769050	0.008850	2.572620	0.004986	0.249541	0.014604	0.730869	
2049000	-49.705592	71	41.579717	4.756770	3.820735	5.479685	0.250161	0.249839	0.250161	0.249839	
2050000	-51.263422	96	23.866439	1.683994	0.677696	6.057429	0.145448	0.354556	0.145445	0.354550	
2051000	-48.158416	87	12.867821	0.887159	1.486203	4.113034	0.212213	0.288242	0.211827	0.287718	
2052000	-46.658228	2	9.296081	0.591796	0.200000	2.769416	0.099417	0.401424	0.099083	0.400076	
2053000	-47.158561	86	22.025632	3.976034	0.050399	2.756969	0.039387	0.460613	0.039387	0.460614	
2054000	-47.367281	81	4.505534	0.709412	0.662414	2.720922	0.176131	0.241630	0.245476	0.336763	
2055000	-49.612201	41	6.565947	1.196176	2.105254	5.882925	0.211553	0.251787	0.245030	0.291630	
2056000	-49.286298	6	39.769020	2.260980	1.021259	1.429398	0.421344	0.078656	0.421344	0.078656	
2057000	-48.370303	30	4.686427	0.723471	2.142450	0.489997	0.408316	0.030629	0.521905	0.039150	
2058000	-48.188701	95	10.838865	0.399449	0.301228	2.479228	0.144731	0.364809	0.139311	0.351149	
2059000	-47.746019	93	11.537470	0.563722	1.712093	2.092109	0.344879	0.159334	0.339116	0.156672	
2060000	-48.765492	16	28.698507	4.435994	1.016550	2.795458	0.208933	0.291067	0.208933	0.291067	
2061000	-48.207208	2	7.847719	0.286564	0.925732	3.048709	0.217572	0.310626	0.194342	0.277461	
2062000	-46.874477	2	20.540138	2.013850	0.418855	3.314371	0.137158	0.362846	0.137156	0.362841	
2063000	-49.003389	74	31.604922	5.482314	1.731330	0.871034	0.449102	0.050898	0.449102	0.050898	
2064000	-46.148150	35	8.055735	1.270204	1.546140	0.230768	0.480395	0.004239	0.510858	0.004508	
2065000	-48.750187	35	19.788361	2.919657	2.914486	5.547775	0.245274	0.254723	0.245277	0.254726	
2066000	-48.612135	18	26.527358	2.188819	1.628593	0.860777	0.420221	0.079779	0.420221	0.079779	
2067000	-48.018555	32	13.365680	1.804105	3.040492	1.938661	0.363096	0.136397	0.363833	0.136674	
2068000	-53.837415	52	9.583046	2.518290	0.387499	5.694800	0.130503	0.367091	0.131765	0.370640	
2069000	-47.141840	32	6.274986	0.928809	2.124670	2.111537	0.324507	0.127306	0.393726	0.154461	
2070000	-48.017747	54	6.675519	1.066443	1.848712	3.665198	0.224080	0.247576	0.251012	0.277332	
2071000	-49.689995	94	8.258116	0.766586	4.855791	5.035594	0.246249	0.237549	0.262742	0.253459	
2072000	-48.378649	25	27.255481	4.907040	1.955853	0.839315	0.459895	0.040105	0.459895	0.040105	
2073000	-49.812098	41	6.938727	1.288275	3.443361	2.639495	0.292288	0.178244	0.328898	0.200570	
2074000	-48.473145	7	20.515963	2.709967	1.286063	2.017039	0.306472	0.193527	0.306473	0.193528	
2075000	-53.710559	57	29.479063	0.757866	4.013990	2.014053	0.325048	0.174952	0.325048	0.174952	
2076000	-48.643137	64	7.792305	1.004664	2.634815	3.382631	0.253641	0.232330	0.268285	0.245743	
2077000	-50.761625	47	2.007246	1.323366	0.938481	2.457815	0.099240	0.116735	0.360259	0.423766	
2078000	-48.059531	11	12.870705	1.896032	1.318829	2.713088	0.243406	0.256465	0.243532	0.256597	
2079000	-45.684227	17	9.191689	1.015876	0.265910	2.970119	0.091907	0.396994	0.096080	0.415019	
2080000	-49.829928	40	17.483836	3.087865	0.403237	5.003397	0.110945	0.389037	0.110953	0.389066	
2081000	-50.280995	25	11.479443	1.785546	4.639138	3.899959	0.264603	0.233773	0.266328	0.235296	
2082000	-47.928743	48	7.121702	0.927386	3.185712	4.726720	0.240295	0.239017	0.261038	0.259650	
2083000	-48.721457	29	3.539880	0.300491	1.768706	2.902475	0.205194	0.180048	0.327442	0.287315	
2084000	-48.540929	55	13.644834	0.969160	1.643055	2.297161	0.300062	0.200162	0.299794	0.199983	
2085000	-47.810183	36	10.692747	1.458476	1.625489	3.027104	0.269732	0.227641	0.272581	0.230046	
2086000	-48.965870	48	14.387977	2.520105	2.984672	5.498225	0.245641	0.254260	0.245738	0.254361	
2087000	-50.630034	81	7.658435	2.231268	2.442480	4.167421	0.244402	0.245740	0.254233	0.255625	
2088000	-49.409906	46	1.047218	0.658031	2.675765	0.435241	0.094539	0.004593	0.859128	0.041739	
2089000	-48.382895	64	5.355097	0.429902	0.529111	4.012551	0.115738	0.323712	0.147632	0.412919	
2090000	-48.715765	92	9.660800	0.540962	3.007501	2.003375	0.331019	0.168955	0.331054	0.168973	
2091000	-49.746380	25	1.558398	0.266606	3.320192	3.954280	0.070075	0.062450	0.458696	0.408779	
2092000	-49.478801	36	3.792052	0.987372	2.596807	5.091853	0.181337	0.190203	0.306731	0.321729	
2093000	-48.141232	93	3.231830	0.863425	1.439934	3.623642	0.154030	0.187983	0.296333	0.361655	
2094000	-50.886672	74	9.424393	2.273407	2.875894	4.588676	0.246604	0.249159	0.250819	0.253418	
2095000	-47.368446	14	9.280230	0.777155	0.510905	4.298414	0.149380	0.347159	0.151463	0.351998	
2096000	-49.008377	39	7.830609	2.285811	1.144296	0.083946	0.488708	0.000710	0.509840	0.000741	
2097000	-49.118506	63	10.696151	1.751462	3.166393	1.414316	0.352613	0.146494	0.353875	0.147019	
2098000	-48.154559	4	6.090577	0.331744	0.679615	3.606686	0.142896	0.309501	0.172968	0.374635	
2099000	-46.774206	69	16.770872	1.607207	0.631750	2.684376	0.171029	0.328985	0.171019	0.328967	
2100000	-48.416921	90	14.291072	2.588817	0.518803	2.308839	0.201924	0.298042	0.201952	0.298083	
2101000	-48.596517	27	19.822349	3.934576	0.783777	3.545114	0.177226	0.322773	0.177226	0.322774	
2102000	-48.931666	6	25.416890	2.136118	3.136420	2.254971	0.345361	0.154639	0.345360	0.154639	
2103000	-48.788717	14	39.689354	1.737009	0.688663	2.984577	0.186486	0.313514	0.186486	0.313514	
2104000	-46.343656	46	17.155338	2.000086	1.697814	0.188610	0.496137	0.003853	0.496156	0.003853	
2105000	-47.247647	26	12.696502	0.780547	1.397594	0.602426	0.482070	0.019638	0.478787	0.019504	
2106000	-50.018664	21	12.291258	1.732030	0.404725	5.462450	0.097135	0.400310	0.098133	0.404422	
2107000	-47.135977	46	16.508386	2.121345	1.120811	2.282621	0.259971	0.240007	0.259994	0.240028	
2108000	-51.597744	15	11.673867	0.304458	5.152876	7.155625	0.262321	0.262197	0.237797	0.237685	
2109000	-49.491791	48	1.859642	0.683640	2.939438	5.602928	0.107403	0.111723	0.382739	0.398135	
2110000	-48.477609	36	8.832661	0.413551	1.261195	3.176494	0.235205	0.267733	0.232457	0.264605	
2111000	-50.581711	15	21.296658	0.720153	2.194323	5.547714	0.232133	0.267930	0.232075	0.267862	
2112000	-47.140738	59	11.000376	1.046005	0.713298	3.656008	0.151904	0.346830	0.152675	0.348591	
2113000	-49.685084	56	14.076260	3.308422	1.624470	3.555411	0.238110	0.261799	0.238196	0.261894	
2114000	-48.004556	86	28.383797	2.730229	1.178703	4.698776	0.208842	0.291158	0.208842	0.291158	
2115000	-48.878861	16	10.171923	1.095783	3.433638	3.566565	0.278872	0.216017	0.284632	0.220479	
2116000	-48.665094	92	1.976163	0.235803	1.918281	1.196622	0.188918	0.042354	0.627947	0.140782	
2117000	-47.761945	82	4.321342	0.968005	1.304910	0.616942	0.364797	0.014763	0.596309	0.024132	
2118000	-47.064260	70	37.480908	3.985467	2.096441	0.191708	0.495068	0.004932	0.495068	0.004932	
2119000	-47.164740	20	4.979341	0.636854	0.480838	2.868291	0.155709	0.261493	0.217513	0.365285	
2120000	-47.967027	54	12.432980	2.419343	1.932939	1.178090	0.421529	0.077997	0.422328	0.078145	
2121000	-47.529548	62	16.556380	1.430000	0.436173	2.893811	0.147125	0.352929	0.147093	0.352853	
2122000	-48.261178	10	7.529298	0.357270	0.073008	2.711806	0.040335	0.449697	0.041976	0.467992	
2123000	-47.721950	8	7.828334	0.802558	1.452690	0.804568	0.447282	0.032468	0.485042	0.035209	
2124000	-47.304027	6	15.200835	1.554478	2.178229	0.197666	0.496451	0.003500	0.496549	0.003501	
2125000	-45.985616	57	20.137447	2.752662	0.354288	2.638744	0.176170	0.323829	0.176170	0.323830	
2126000	-48.417680	41	10.208229	1.651681	2.420699	1.572327	0.391504	0.104795	0.397344	0.106358	
2127000	-47.404345	35	20.139444	2.849817	2.004916	3.090410	0.279869	0.220129	0.279871	0.220131	
2128000	-46.479845	77	13.400429	1.255329	0.622450	3.964244	0.138633	0.361132	0.138763	0.361471	
2129000	-47.489836	6	8.286653	0.843643	1.954143	4.119879	0.226226	0.256139	0.242767	0.274867	
2130000	-48.123246	71	33.873988	4.586200	1.453397	4.266123	0.215333	0.284667	0.215333	0.284667	
2131000	-50.725558	55	12.238562	0.671801	2.473701	6.769727	0.241414	0.259877	0.240170	0.258538	
2132000	-47.802695	14	4.359543	0.737766	1.351879	1.023542	0.362711	0.064000	0.487304	0.085985	
2133000	-45.951954	46	12.066073	1.257084	1.733060	0.014277	0.499353	0.000026	0.500595	0.000026	
2134000	-46.749566	86	15.851532	1.196413	0.749784	2.883837	0.208930	0.291124	0.208885	0.291061	
2135000	-46.785562	57	14.754522	1.254599	2.038552	3.850450	0.246877	0.253185	0.246815	0.253122	
2136000	-48.726677	48	21.301495	2.954163	2.968041	1.707630	0.356768	0.143232	0.356768	0.143232	
2137000	-46.491402	17	10.147910	0.927622	1.555347	0.818505	0.460381	0.034288	0.470304	0.035027	
2138000	-47.347127	85	10.590019	0.410233	0.280030	2.930233	0.116037	0.392866	0.111977	0.379120	
2139000	-52.771131	40	6.485411	1.405053	4.958052	2.714196	0.269041	0.196678	0.308649	0.225633	
2140000	-49.931472	62	30.100533	5.204570	3.002586	3.117412	0.292833	0.207167	0.292833	0.207167	
2141000	-48.131482	50	26.834222	2.361049	1.591764	1.524403	0.400199	0.099801	0.400199	0.099801	
2142000	-50.942914	52	26.634063	3.725755	4.666120	4.659132	0.253883	0.246117	0.253883	0.246117	
2143000	-48.725848	79	29.504458	3.975690	0.926898	2.158263	0.236666	0.263334	0.236666	0.263334	
2144000	-48.578127	47	5.895894	0.646540	2.683579	0.813233	0.402873	0.038582	0.509729	0.048816	
2145000	-46.741949	61	50.695135	7.972015	2.091261	0.318291	0.492265	0.007735	0.492265	0.007735	
2146000	-48.040473	81	15.230549	2.213780	1.374740	4.024651	0.220074	0.279877	0.220117	0.279932	
2147000	-46.542959	44	16.659054	2.045647	1.452969	1.937621	0.334224	0.165771	0.334231	0.165775	
2148000	-47.873655	38	4.922990	0.757294	1.648959	1.544601	0.334556	0.103614	0.428975	0.132856	
2149000	-48.079596	61	16.508922	3.466064	1.877919	3.998727	0.224360	0.275590	0.224405	0.275645	
2150000	-49.055006	76	6.580661	0.888430	3.167016	5.094660	0.236610	0.238097	0.261824	0.263469	
2151000	-47.419718	63	26.078378	2.264404	1.279999	4.415532	0.218847	0.281153	0.218847	0.281153	
2152000	-47.668797	44	4.516127	0.467608	1.117722	4.506499	0.170220	0.253369	0.231632	0.344780	
2153000	-49.192523	11	5.395433	0.773982	2.635814	1.092065	0.358218	0.106625	0.412404	0.122753	
2154000	-48.147965	19	6.029198	1.074926	3.320177	4.311186	0.231420	0.215966	0.285851	0.266763	
2155000	-49.215663	52	5.923585	0.495664	0.090361	3.507271	0.041512	0.419125	0.048606	0.490757	
2156000	-48.269337	93	21.453389	1.070679	1.191233	1.165571	0.430321	0.069696	0.430292	0.069691	
2157000	-53.125834	37	2.167362	0.421207	15.811554	23.916043	0.130273	0.130273	0.369727	0.369727	
2158000	-47.685603	13	11.852297	1.860293	1.361617	1.635508	0.371198	0.128089	0.372258	0.128455	
2159000	-48.389960	81	14.657081	1.918280	0.939448	0.026199	0.499859	0.000070	0.500002	0.000070	
2160000	-46.445652	6	7.818471	0.844622	1.607903	0.188740	0.473921	0.002486	0.520861	0.002732	
2161000	-47.548230	61	23.852647	2.990100	2.130415	4.573935	0.227198	0.272802	0.227198	0.272802	
2162000	-48.168969	32	29.206380	5.527336	0.062562	4.201974	0.025314	0.474686	0.025314	0.474686	
2163000	-46.937309	77	11.221991	1.037739	1.978207	2.432284	0.324582	0.173646	0.326891	0.174881	
2164000	-50.730513	74	8.924736	0.298594	1.242508	0.975307	0.467125	0.057439	0.423377	0.052060	
2165000	-48.415235	13	12.591260	1.821002	2.830709	1.376567	0.384601	0.114998	0.385219	0.115183	
2166000	-46.983009	46	4.531618	0.721397	0.795317	4.045289	0.138917	0.271129	0.199867	0.390088	
2167000	-48.536860	29	6.683387	1.518692	0.133274	3.018509	0.076207	0.409044	0.080840	0.433909	
2168000	-50.101049	6	27.455847	7.983321	1.758431	0.436994	0.487574	0.012426	0.487574	0.012426	
2169000	-47.156434	29	10.953128	0.988641	1.369874	0.605356	0.460613	0.038999	0.461328	0.039060	
2170000	-48.990852	76	8.339102	1.997212	0.834340	2.903801	0.224442	0.269282	0.230148	0.276128	
2171000	-48.098107	26	13.406932	0.959386	2.929744	3.433539	0.280922	0.219746	0.280173	0.219160	
2172000	-48.600958	84	3.468783	0.301228	3.088457	3.036960	0.174741	0.119924	0.418275	0.287060	
2173000	-48.185550	40	17.814972	1.568860	1.275301	0.785169	0.463388	0.036630	0.463355	0.036627	
2174000	-47.308153	35	8.734103	1.530219	1.032867	3.640062	0.200238	0.290072	0.208153	0.301537	
2175000	-47.516855	67	29.441326	2.299865	1.381462	0.047100	0.499830	0.000170	0.499830	0.000170	
2176000	-51.817024	29	45.105149	11.604081	0.282335	1.882074	0.199057	0.300943	0.199057	0.300943	
2177000	-48.299778	15	10.765958	1.700432	0.722815	2.310279	0.231964	0.265315	0.234502	0.268219	
2178000	-48.675226	68	23.127227	4.766185	1.368035	0.239203	0.495522	0.004478	0.495523	0.004478	
2179000	-48.208050	22	12.963221	2.492528	0.351999	2.640594	0.127499	0.371995	0.127757	0.372748	
2180000	-49.090315	14	16.003740	2.729967	3.141084	4.320873	0.253152	0.246831	0.253169	0.246848	
2181000	-48.607645	2	14.991132	2.210219	2.421184	1.821460	0.371879	0.128012	0.372041	0.128068	
2182000	-51.146475	43	21.173718	6.046973	2.013848	1.358148	0.403195	0.096804	0.403196	0.096804	
2183000	-47.202791	48	7.530548	0.817779	1.212894	4.564109	0.194693	0.288774	0.208009	0.308525	
2184000	-47.230068	93	30.786725	2.668874	2.250375	1.230256	0.411873	0.088127	0.411873	0.088127	
