"","ID","Glottocode","Parameter_ID","Form","speaker","mf","consonant","vowel","reduplication"
"3171","v_wiradjuriwira1262-mM-24","wira1262","mM","gunhi","m","M",NA,NA,NA
"3172","v_wiranguwira1265-mM-1","wira1265","mM","apupaltha","m","M",NA,NA,NA
"3173","v_wiranguwira1265-mM-2","wira1265","mM","mara-nguntyu","m","M",NA,NA,NA
"3174","v_wiranguwira1265-mM-3","wira1265","mM","nguntyu","m","M",NA,NA,NA
"3175","v_wiranguwira1265-mF-1","wira1265","mF","mama","m","F",NA,NA,NA
"3176","v_wiranguwira1265-mF-2","wira1265","mF","muma","m","F",NA,NA,NA
"3177","v_wiranguwira1265-mM-4","wira1265","mM","wiya","m","M",NA,NA,NA
"3178","v_wiranguwira1265-mF-3","wira1265","mF","mumma","m","F",NA,NA,NA
"3179","v_wiranguwira1265-mM-5","wira1265","mM","weːa","m","M",NA,NA,NA
"3180","v_wiranguwira1265-mM-6","wira1265","mM","weːya","m","M",NA,NA,NA
"3181","v_wiranguwira1265-mF-4","wira1265","mF","mumaardu","m","F",NA,NA,NA
"3182","v_wiranguwira1265-mF-5","wira1265","mF","mumaarda","m","F",NA,NA,NA
"3183","v_wiranguwira1265-mF-6","wira1265","mF","mama","m","F",NA,NA,NA
"3184","v_wiranguwira1265-mF-7","wira1265","mF","muma","m","F",NA,NA,NA
"3185","v_wiranguwira1265-mM-7","wira1265","mM","wiya","m","M",NA,NA,NA
"3186","v_woiwurrungwoiw1237-mF-1","woiw1237","mF","mama","m","F",NA,NA,NA
"3187","v_woiwurrungwoiw1237-mF-2","woiw1237","mF","mamun","m","F",NA,NA,NA
"3188","v_woiwurrungwoiw1237-mM-1","woiw1237","mM","papa","m","M",NA,NA,NA
"3189","v_woiwurrungwoiw1237-mF-3","woiw1237","mF","maːma","m","F",NA,NA,NA
"3190","v_woiwurrungwoiw1237-mM-2","woiw1237","mM","paːpa","m","M",NA,NA,NA
"3191","v_wulguruwulg1239-mF-1","wulg1239","mF","apu","m","F",NA,NA,NA
"3192","v_wulguruwulg1239-mF-2","wulg1239","mF","mukauy","m","F",NA,NA,NA
"3193","v_wulguruwulg1239-mM-1","wulg1239","mM","aka","m","M",NA,NA,NA
"3194","v_wulguruwulg1239-mM-2","wulg1239","mM","kami","m","M",NA,NA,NA
"3195","v_wulguruwulg1239-mM-3","wulg1239","mM","ami","m","M",NA,NA,NA
"3196","v_wulguruwulg1239-mM-4","wulg1239","mM","imi","m","M",NA,NA,NA
"3197","v_wulguruwulg1239-mF-3","wulg1239","mF","apu","m","F",NA,NA,NA
"3198","v_wulguruwulg1239-mM-5","wulg1239","mM","aka","m","M",NA,NA,NA
"3199","v_wulguruwulg1239-mM-6","wulg1239","mM","kami","m","M",NA,NA,NA
"3200","v_wulguruwulg1239-mM-7","wulg1239","mM","ami","m","M",NA,NA,NA
"3201","v_wulguruwulg1239-mM-8","wulg1239","mM","imi","m","M",NA,NA,NA
"3202","p_yadhaykenuyadh1237-mF-1","yadh1237","mF","evad'a","m","F",NA,NA,NA
"3203","p_yadhaykenuyadh1237-mM-1","yadh1237","mM","ununu","m","M",NA,NA,NA
"3204","p_yadhaykenuyadh1237-mM-2","yadh1237","mM","oinona","m","M",NA,NA,NA
"3205","v_yalarnngayala1262-mF-1","yala1262","mF","karlu","m","F",NA,NA,NA
"3206","v_yalarnngayala1262-mM-1","yala1262","mM","marnu","m","M",NA,NA,NA
"3207","v_yalarnngayala1262-mF-2","yala1262","mF","kaɭo","m","F",NA,NA,NA
"3208","v_yalarnngayala1262-mF-3","yala1262","mF","kaɭu","m","F",NA,NA,NA
"3209","v_yalarnngayala1262-mM-2","yala1262","mM","maɳu","m","M",NA,NA,NA
"3210","v_yalarnngayala1262-mM-3","yala1262","mM","meɳoː","m","M",NA,NA,NA
"3211","p_yalarnngayala1262a-mF-1","yala1262","mF","karlu","m","F",NA,NA,NA
"3212","p_yalarnngayala1262a-mM-1","yala1262","mM","marnu","m","M",NA,NA,NA
"3213","v_yandruwandhayand1253-mF-1","yand1253","mF","ngapardi","m","F",NA,NA,NA
"3214","v_yandruwandhayand1253-mF-2","yand1253","mF","ngapari","m","F",NA,NA,NA
"3215","v_yandruwandhayand1253-mM-1","yand1253","mM","ngarndrri","m","M",NA,NA,NA
"3216","v_yandruwandhayand1253-mF-3","yand1253","mF","apaʈi","m","F",NA,NA,NA
"3217","v_yandruwandhayand1253-mF-4","yand1253","mF","apaɹi","m","F",NA,NA,NA
"3218","v_yandruwandhayand1253-mM-2","yand1253","mM","undɹi","m","M",NA,NA,NA
"3219","v_yandruwandhayand1253-mF-5","yand1253","mF","ngapiri","m","F",NA,NA,NA
"3220","v_yandruwandhayand1253-mM-3","yand1253","mM","ngarndri","m","M",NA,NA,NA
"3221","p_yandruwandhayand1253a-mF-1","yand1253","mF","ngapiri","m","F",NA,NA,NA
"3222","p_yandruwandhayand1253a-mM-1","yand1253","mM","ngarndri","m","M",NA,NA,NA
"3223","v_yanyuwayany1243-mF-1","yany1243","mF","katyakatya","m","F",NA,NA,NA
"3224","v_yanyuwayany1243-mF-2","yany1243","mF","winya","m","F",NA,NA,NA
"3225","v_yanyuwayany1243-mM-1","yany1243","mM","kutyaka","m","M",NA,NA,NA
"3226","v_yanyuwayany1243-mM-2","yany1243","mM","paRaTa","m","M",NA,NA,NA
"3227","v_yarluyandingam1265-mF-1","ngam1265","mF","ngapiri","m","F",NA,NA,NA
"3228","v_yarluyandingam1265-mM-1","ngam1265","mM","ngandi","m","M",NA,NA,NA
"3229","v_yarluyandingam1265-mF-2","ngam1265","mF","ŋapiɾi","m","F",NA,NA,NA
"3230","v_yarluyandingam1265-mM-2","ngam1265","mM","ŋandi","m","M",NA,NA,NA
"3231","v_yarluyandingam1265-mM-3","ngam1265","mM","st̪andɹi","m","M",NA,NA,NA
"3232","v_yidinyyidi1250-mF-1","yidi1250","mF","ngapil","m","F",NA,NA,NA
"3233","v_yidinyyidi1250-mF-2","yidi1250","mF","pimpi","m","F",NA,NA,NA
"3234","v_yidinyyidi1250-mM-1","yidi1250","mM","mutyam","m","M",NA,NA,NA
"3235","v_yidinyyidi1250-mM-2","yidi1250","mM","ngalpu","m","M",NA,NA,NA
"3236","p_yidinyyidi1250a-mF-1","yidi1250","mF","bimbi","m","F",NA,NA,NA
"3237","p_yidinyyidi1250a-mM-1","yidi1250","mM","mujam","m","M",NA,NA,NA
"3238","v_yindjibarndiyind1247-mF-1","yind1247","mF","kunayi","m","F",NA,NA,NA
"3239","v_yindjibarndiyind1247-mF-2","yind1247","mF","mama","m","F",NA,NA,NA
"3240","v_yindjibarndiyind1247-mF-3","yind1247","mF","marnti-","m","F",NA,NA,NA
"3241","v_yindjibarndiyind1247-mF-4","yind1247","mF","papu","m","F",NA,NA,NA
"3242","v_yindjibarndiyind1247-mM-1","yind1247","mM","kamayi","m","M",NA,NA,NA
"3243","v_yindjibarndiyind1247-mM-2","yind1247","mM","ngangka","m","M",NA,NA,NA
"3244","p_yiryorontyiry1245-mF-1","yiry1245","mF","pi+ng","m","F",NA,NA,NA
"3245","p_yiryorontyiry1245-mM-1","yiry1245","mM","ngama","m","M",NA,NA,NA
"3246","v_yortayortayort1237-mF-1","yort1237","mF","kaya","m","F",NA,NA,NA
"3247","v_yortayortayort1237-mF-2","yort1237","mF","kayu","m","F",NA,NA,NA
"3248","v_yortayortayort1237-mF-3","yort1237","mF","nhunguy","m","F",NA,NA,NA
"3249","v_yortayortayort1237-mF-4","yort1237","mF","papu","m","F",NA,NA,NA
"3250","v_yortayortayort1237-mM-1","yort1237","mM","kanha","m","M",NA,NA,NA
"3251","v_yortayortayort1237-mM-2","yort1237","mM","nhanha","m","M",NA,NA,NA
"3252","v_yortayortayort1237-mM-3","yort1237","mM","papa","m","M",NA,NA,NA
"3253","v_yortayortayort1237-mF-5","yort1237","mF","mama","m","F",NA,NA,NA
"3254","v_yortayortayort1237-mM-4","yort1237","mM","napu","m","M",NA,NA,NA
"3255","v_yortayortayort1237-mF-6","yort1237","mF","kaiya","m","F",NA,NA,NA
"3256","v_yortayortayort1237-mF-7","yort1237","mF","n̪uŋui","m","F",NA,NA,NA
"3257","v_yortayortayort1237-mF-8","yort1237","mF","papu","m","F",NA,NA,NA
"3258","v_yortayortayort1237-mM-5","yort1237","mM","napu","m","M",NA,NA,NA
"3259","v_yortayortayort1237-mM-6","yort1237","mM","kan̪a","m","M",NA,NA,NA
"3260","v_yortayortayort1237-mM-7","yort1237","mM","n̪ann̪a","m","M",NA,NA,NA
"3261","v_yortayortayort1237-mM-8","yort1237","mM","papa","m","M",NA,NA,NA
"3262","v_yortayortayort1237-mF-9","yort1237","mF","mama","m","F",NA,NA,NA
"3263","v_yortayortayort1237-mF-10","yort1237","mF","kaiya","m","F",NA,NA,NA
"3264","v_yortayortayort1237-mF-11","yort1237","mF","n̪uŋui","m","F",NA,NA,NA
"3265","v_yortayortayort1237-mF-12","yort1237","mF","papu","m","F",NA,NA,NA
"3266","v_yortayortayort1237-mM-9","yort1237","mM","napu","m","M",NA,NA,NA
"3267","v_yortayortayort1237-mM-10","yort1237","mM","kan̪a","m","M",NA,NA,NA
"3268","v_yortayortayort1237-mM-11","yort1237","mM","n̪ann̪a","m","M",NA,NA,NA
"3269","v_yortayortayort1237-mM-12","yort1237","mM","papa","m","M",NA,NA,NA
"3270","p_yugambalyugambehyuga1244-mF-1","yuga1244","mF","bijaŋ","m","F",NA,NA,NA
"3271","p_yugambalyugambehyuga1244-mF-2","yuga1244","mF","biyul","m","F",NA,NA,NA
"3272","p_yugambalyugambehyuga1244-mF-3","yuga1244","mF","babaŋ","m","F",NA,NA,NA
"3273","p_yugambalyugambehyuga1244-mF-4","yuga1244","mF","mahmaŋ","m","F",NA,NA,NA
"3274","p_yugambalyugambehyuga1244-mM-1","yuga1244","mM","wadhuŋ","m","M",NA,NA,NA
"3275","p_yugambalyugambehyuga1244-mM-2","yuga1244","mM","wayuŋ","m","M",NA,NA,NA
"3276","v_yugambehyugu1249-mF-1","yugu1249","mF","papang","m","F",NA,NA,NA
"3277","v_yugambehyugu1249-mF-2","yugu1249","mF","piyal","m","F",NA,NA,NA
"3278","v_yugambehyugu1249-mF-3","yugu1249","mF","piyang","m","F",NA,NA,NA
"3279","v_yugambehyugu1249-mF-4","yugu1249","mF","piyul","m","F",NA,NA,NA
"3280","v_yugambehyugu1249-mM-1","yugu1249","mM","watyung","m","M",NA,NA,NA
"3281","v_yugambehyugu1249-mM-2","yugu1249","mM","waijung","m","M",NA,NA,NA
"3282","v_yugambehyugu1249-mM-3","yugu1249","mM","wayuŋ","m","M",NA,NA,NA
"3283","v_yugambehyugu1249-mF-5","yugu1249","mF","biyang","m","F",NA,NA,NA
"3284","v_yugambehyugu1249-mM-4","yugu1249","mM","wadjung","m","M",NA,NA,NA
"3285","v_yulparijayulp1239-mF-1","yulp1239","mF","walytya","m","F",NA,NA,NA
"3286","v_yulparijayulp1239-mF-2","yulp1239","mF","yina","m","F",NA,NA,NA
"3287","v_yulparijayulp1239-mM-1","yulp1239","mM","tilypu","m","M",NA,NA,NA
"3288","v_yulparijayulp1239-mM-2","yulp1239","mM","walytya","m","M",NA,NA,NA
"3289","v_yulparijayulp1239-mM-3","yulp1239","mM","yakurti","m","M",NA,NA,NA
"3290","v_yulparijayulp1239-mM-4","yulp1239","mM","yipi","m","M",NA,NA,NA
"3291","v_yuwaalaraaygami1243-mF-1","gami1243","mF","pupaː","m","F",NA,NA,NA
"3292","v_yuwaalaraaygami1243-mF-2","gami1243","mF","puwacar","m","F",NA,NA,NA
"3293","v_yuwaalaraaygami1243-mF-3","gami1243","mF","yukin","m","F",NA,NA,NA
"3294","v_yuwaalaraaygami1243-mM-1","gami1243","mM","kunicar","m","M",NA,NA,NA
"3295","v_yuwaalaraaygami1243-mF-4","gami1243","mF","pinu","m","F",NA,NA,NA
"3296","v_yuwaalaraaygami1243-mF-5","gami1243","mF","yapu","m","F",NA,NA,NA
"3297","v_yuwaalaraaygami1243-mF-6","gami1243","mF","yuki","m","F",NA,NA,NA
"3298","v_yuwaalaraaygami1243-mM-2","gami1243","mM","ngampa","m","M",NA,NA,NA
"3299","v_yuwaalaraaygami1243-mF-7","gami1243","mF","yukin","m","F",NA,NA,NA
"3300","v_yuwaalaraaygami1243-mM-3","gami1243","mM","ngampaa","m","M",NA,NA,NA
"3301","v_yuwaalaraaygami1243-mM-4","gami1243","mM","gunii","m","M",NA,NA,NA
"3302","v_yuwaalaraaygami1243-mM-5","gami1243","mM","ngambaa","m","M",NA,NA,NA
"3303","v_yuwaalaraaygami1243-mF-8","gami1243","mF","pupaː","m","F",NA,NA,NA
"3304","v_yuwaalaraaygami1243-mF-9","gami1243","mF","puwacar","m","F",NA,NA,NA
"3305","v_yuwaalaraaygami1243-mM-6","gami1243","mM","kunicar","m","M",NA,NA,NA
"3306","v_yuwaalaraaygami1243-mF-10","gami1243","mF","puwacar","m","F",NA,NA,NA
"3307","v_yuwaalaraaygami1243-mM-7","gami1243","mM","kunicar","m","M",NA,NA,NA
"3308","v_yuwaalaraaygami1243-mM-8","gami1243","mM","ngampaa","m","M",NA,NA,NA
"3309","v_shipiboship1254-mF-1","ship1254","mF","pápa","m","F",NA,NA,NA
"3310","v_shipiboship1254-mM-1","ship1254","mM","títa","m","M",NA,NA,NA
"3311","p_morgan1871okinakenokan1243-mM-1","okan1243","mM","in-toomʼ","m","M",NA,NA,NA
"3312","p_morgan1871okinakenokan1243-mF-1","okan1243","mF","in-messʼ-tum","m","F",NA,NA,NA
"3313","p_morgan1871spokanespok1245-mF-1","spok1245","mF","en-le-ǎʼ-u","m","F",NA,NA,NA
"3314","p_morgan1871spokanespok1245-mM-1","spok1245","mM","e-skoʼ-i","m","M",NA,NA,NA
"3315","v_burmesenucl1310-mF-1","nucl1310","mF","aphei","m","F",NA,NA,NA
"3316","v_burmesenucl1310-mM-1","nucl1310","mM","amei","m","M",NA,NA,NA
"3317","p_chepangchep1245-mF-1","chep1245","mF","ʔa.pa","m","F",NA,NA,NA
"3318","p_chepangchep1245-mF-2","chep1245","mF","ba.ba","m","F",NA,NA,NA
"3319","p_chepangchep1245-mM-1","chep1245","mM","ʔa.ma","m","M",NA,NA,NA
"3320","p_dzonghkalhopdzon1239-mF-1","dzon1239","mF","payo","m","F",NA,NA,NA
"3321","p_dzonghkalhopdzon1239-mM-1","dzon1239","mM","mayo","m","M",NA,NA,NA
"3322","p_dzonghkashadzon1239-mF-1","dzon1239","mF","'apa","m","F",NA,NA,NA
"3323","p_dzonghkashadzon1239-mM-1","dzon1239","mM","'ama","m","M",NA,NA,NA
"3324","p_dzonghkawangwang1287-mF-1","wang1287","mF","'apa","m","F",NA,NA,NA
"3325","p_dzonghkawangwang1287-mM-1","wang1287","mM","'ai","m","M",NA,NA,NA
"3326","p_jinghpawjing1260-mF-1","jing1260","mF","wà","m","F",NA,NA,NA
"3327","p_jinghpawjing1260-mM-1","jing1260","mM","nù","m","M",NA,NA,NA
"3328","p_lisulisu1250a-mF-1","lisu1250","mF","aba","m","F",NA,NA,NA
"3329","p_lisulisu1250a-mM-1","lisu1250","mM","ama̠","m","M",NA,NA,NA
"3330","p_lisulisu1250b-mF-1","lisu1250","mF","aba","m","F",NA,NA,NA
"3331","p_lisulisu1250b-mM-1","lisu1250","mM","ama̠","m","M",NA,NA,NA
"3332","p_lisulisu1250c-mF-1","lisu1250","mF","aba","m","F",NA,NA,NA
"3333","p_lisulisu1250c-mM-1","lisu1250","mM","ama̠","m","M",NA,NA,NA
"3334","p_lisulisu1250d-mF-1","lisu1250","mF","aba","m","F",NA,NA,NA
"3335","p_lisulisu1250d-mM-1","lisu1250","mM","amo","m","M",NA,NA,NA
"3336","p_manangemana1288-mF-1","mana1288","mF","lapʌ","m","F",NA,NA,NA
"3337","p_manangemana1288-mM-1","mana1288","mM","àmʌ","m","M",NA,NA,NA
"3338","p_morgan1871burmeseburm1266-mF-1","burm1266","mF","k : a-bǎ","m","F",NA,NA,NA
"3339","p_morgan1871burmeseburm1266-mF-2","burm1266","mF","a-pǎ","m","F",NA,NA,NA
"3340","p_morgan1871burmeseburm1266-mM-1","burm1266","mM","k : a-me´","m","M",NA,NA,NA
"3341","p_morgan1871burmeseburm1266-mM-2","burm1266","mM","a-ma","m","M",NA,NA,NA
"3342","p_morgan1871chinesesini1245-mF-1","sini1245","mF","wo-tě fǔ-tsin","m","F",NA,NA,NA
"3343","p_morgan1871chinesesini1245-mM-1","sini1245","mM","wo-tě mo-tsin","m","M",NA,NA,NA
"3344","p_morgan1871chinesesini1245-mM-2","sini1245","mM","kea-mo","m","M",NA,NA,NA
"3345","p_morgan1871karenpwodialectpwoo1239-mM-1","pwoo1239","mM","y' mo","m","M",NA,NA,NA
"3346","p_morgan1871karenpwodialectpwoo1239-mF-1","pwoo1239","mF","y' pä","m","F",NA,NA,NA
"3347","p_morgan1871karensgaudialectsgaw1245-mM-1","sgaw1245","mM","yǎ mo","m","M",NA,NA,NA
"3348","p_morgan1871karensgaudialectsgaw1245-mF-1","sgaw1245","mF","yǎ pä","m","F",NA,NA,NA
"3349","p_morgan1871karenkare1337-mM-1","kare1337","mM","yeh mo","m","M",NA,NA,NA
"3350","p_morgan1871karenkare1337-mF-1","kare1337","mF","yeh pah","m","F",NA,NA,NA
"3351","p_prakaaprak1243-mF-1","prak1243","mF","3ʔapʌ","m","F",NA,NA,NA
"3352","p_prakaaprak1243-mM-1","prak1243","mM","3ʔamʌ","m","M",NA,NA,NA
"3353","p_sangtamnagasang1321-mF-1","sang1321","mF","au","m","F",NA,NA,NA
"3354","p_sangtamnagasang1321-mM-1","sang1321","mM","itpa","m","M",NA,NA,NA
"3355","p_sangtamnagasang1321-mM-2","sang1321","mM","iya","m","M",NA,NA,NA
"3356","p_sherpasher1255-mF-1","sher1255","mF","pàla","m","F",NA,NA,NA
"3357","p_sherpasher1255-mF-2","sher1255","mF","popa","m","F",NA,NA,NA
"3358","p_suzhoushan1293-mF-1","shan1293","mF","ɦiɑ13","m","F",NA,NA,NA
"3359","p_suzhoushan1293-mF-2","shan1293","mF","tiɑ55 tiɑ55-21","m","F",NA,NA,NA
"3360","p_suzhoushan1293-mM-1","shan1293","mM","ȵiã13","m","M",NA,NA,NA
"3361","p_suzhoushan1293-mM-2","shan1293","mM","m̩55 mɑ55-21","m","M",NA,NA,NA
"3362","p_suzhousuzh1234-mF-1","suzh1234","mF","ɦiɑ13","m","F",NA,NA,NA
"3363","p_suzhousuzh1234-mF-2","suzh1234","mF","tiɑ55 tiɑ55-21","m","F",NA,NA,NA
"3364","p_suzhousuzh1234-mM-1","suzh1234","mM","ȵiã13","m","M",NA,NA,NA
"3365","p_suzhousuzh1234-mM-2","suzh1234","mM","m̩55 mɑ55-21","m","M",NA,NA,NA
"3366","p_dehongdeho1238-mF-1","deho1238","mF","ʔu4","m","F",NA,NA,NA
"3367","p_dehongdeho1238-mF-2","deho1238","mF","haŋ2","m","F",NA,NA,NA
"3368","p_dehongdeho1238-mF-3","deho1238","mF","sɛŋ1","m","F",NA,NA,NA
"3369","p_dehongdeho1238-mF-4","deho1238","mF","po6","m","F",NA,NA,NA
"3370","p_dehongdeho1238-mF-5","deho1238","mF","te6","m","F",NA,NA,NA
"3371","p_dehongdeho1238-mF-6","deho1238","mF","ye6","m","F",NA,NA,NA
"3372","p_dehongdeho1238-mM-1","deho1238","mM","haŋ2 xam2","m","M",NA,NA,NA
"3373","p_dehongdeho1238-mM-2","deho1238","mM","me6","m","M",NA,NA,NA
"3374","p_turungturu1249-mF-1","turu1249","mF","awa","m","F",NA,NA,NA
"3375","p_turungturu1249-mM-1","turu1249","mM","anu","m","M",NA,NA,NA
"3376","v_acheache1246-mM-1","ache1246","mM","ẽgi","m","M",NA,NA,NA
"3377","v_acheache1246-mF-1","ache1246","mF","apã","m","F",NA,NA,NA
"3378","v_acheache1246-mF-2","ache1246","mF","apã","m","F",NA,NA,NA
"3379","v_acheache1246-mM-2","ache1246","mM","ei","m","M",NA,NA,NA
"3380","v_acheache1246-mF-3","ache1246","mF","apã","m","F",NA,NA,NA
"3381","v_acheache1246-mM-3","ache1246","mM","ei","m","M",NA,NA,NA
"3382","v_anambeanam1249-mF-1","anam1249","mF","harú","m","F",NA,NA,NA
"3383","v_anambeanam1249-mM-1","anam1249","mM","harï","m","M",NA,NA,NA
"3384","v_arawetearaw1273-mF-1","araw1273","mF","to","m","F",NA,NA,NA
"3385","v_arawetearaw1273-mM-1","araw1273","mM","hi","m","M",NA,NA,NA
"3386","v_avacanoeiroavac1239-mF-1","avac1239","mF","-uw","m","F",NA,NA,NA
"3387","v_avacanoeiroavac1239-mM-1","avac1239","mM","-ɨ","m","M",NA,NA,NA
"3388","v_avacanoeiroavac1239-mM-2","avac1239","mM","ai","m","M",NA,NA,NA
"3389","v_awetiawet1244-mF-1","awet1244","mF","hapái","m","F",NA,NA,NA
"3390","v_awetiawet1244-mM-1","awet1244","mM","anguý","m","M",NA,NA,NA
"3391","v_chiriguanoeast2555-mF-1","east2555","mF","t-uu","m","F",NA,NA,NA
"3392","v_chiriguanoeast2555-mF-2","east2555","mF","t-u","m","F",NA,NA,NA
"3393","v_chiriguanoeast2555-mF-3","east2555","mF","ru","m","F",NA,NA,NA
"3394","v_chiriguanoeast2555-mM-1","east2555","mM","sɨ","m","M",NA,NA,NA
"3395","v_chiriguanoeast2555-mM-2","east2555","mM","ičɨ","m","M",NA,NA,NA
"3396","v_chiriguanoeast2555-mF-4","east2555","mF","ché-ru","m","F",NA,NA,NA
"3397","v_chiriguanoeast2555-mM-3","east2555","mM","ché-sɨ","m","M",NA,NA,NA
"3398","v_cintalargacint1239-mF-1","cint1239","mF","pyyp","m","F",NA,NA,NA
"3399","v_cintalargacint1239-mM-1","cint1239","mM","gaj","m","M",NA,NA,NA
"3400","v_cocamacocamillacoca1259-mF-1","coca1259","mF","patiri","m","F",NA,NA,NA
"3401","v_cocamacocamillacoca1259-mM-1","coca1259","mM","mama","m","M",NA,NA,NA
"3402","v_guajaguaj1256-mF-1","guaj1256","mF","tu","m","F",NA,NA,NA
"3403","v_guajaguaj1256-mM-1","guaj1256","mM","ɨhi","m","M",NA,NA,NA
"3404","v_guarayuguar1292-mF-1","guar1292","mF","yezupar","m","F",NA,NA,NA
"3405","v_guarayuguar1292-mM-1","guar1292","mM","che ái","m","M",NA,NA,NA
"3406","v_guarayuguar1292-mM-2","guar1292","mM","che ái","m","M",NA,NA,NA
"3407","v_jurunajuru1256-mF-1","juru1256","mF","pãa","m","F",NA,NA,NA
"3408","v_jurunajuru1256-mM-1","juru1256","mM","ĩdiã","m","M",NA,NA,NA
"3409","v_kaiwakaiw1246-mF-1","kaiw1246","mF","che-rú","m","F",NA,NA,NA
"3410","v_kaiwakaiw1246-mM-1","kaiw1246","mM","che-sy","m","M",NA,NA,NA
"3411","v_kamayurakama1373-mF-1","kama1373","mF","ierúp","m","F",NA,NA,NA
"3412","v_kamayurakama1373-mM-1","kama1373","mM","ieý","m","M",NA,NA,NA
"3413","v_karitianakari1311-mF-1","kari1311","mF","syp","m","F",NA,NA,NA
"3414","v_karitianakari1311-mM-1","kari1311","mM","ti","m","M",NA,NA,NA
"3415","v_kayabikaya1329-mF-1","kaya1329","mF","rup","m","F",NA,NA,NA
"3416","v_kayabikaya1329-mM-1","kaya1329","mM","ɨ","m","M",NA,NA,NA
"3417","v_mbyaguaranimbya1239-mF-1","mbya1239","mF","-u","m","F",NA,NA,NA
"3418","v_mbyaguaranimbya1239-mM-1","mbya1239","mM","xy","m","M",NA,NA,NA
"3419","v_mundurukumund1330-mF-1","mund1330","mF","bay","m","F",NA,NA,NA
"3420","v_mundurukumund1330-mM-1","mund1330","mM","-ši","m","M",NA,NA,NA
"3421","v_mundurukumund1330-mF-2","mund1330","mF","we bai","m","F",NA,NA,NA
"3422","v_paraguayanguaranipara1311-mF-1","para1311","mF","tuva","m","F",NA,NA,NA
"3423","v_paraguayanguaranipara1311-mM-1","para1311","mM","sɨ","m","M",NA,NA,NA
"3424","v_paraguayanguaranipara1311-mF-2","para1311","mF","che ru","m","F",NA,NA,NA
"3425","v_paraguayanguaranipara1311-mM-2","para1311","mM","che sy","m","M",NA,NA,NA
"3426","v_paraguayanguaranipara1311-mF-3","para1311","mF","ru","m","F",NA,NA,NA
"3427","v_paraguayanguaranipara1311-mM-3","para1311","mM","sy","m","M",NA,NA,NA
"3428","v_parakanapara1312-mF-1","para1312","mF","towa","m","F",NA,NA,NA
"3429","v_parakanapara1312-mM-1","para1312","mM","-'y'a","m","M",NA,NA,NA
"3430","v_pausernapaus1244-mF-1","paus1244","mF","-u","m","F",NA,NA,NA
"3431","v_pausernapaus1244-mM-1","paus1244","mM","-hi","m","M",NA,NA,NA
"3432","v_sateremawesate1243-mF-1","sate1243","mF","wiawod","m","F",NA,NA,NA
"3433","v_sateremawesate1243-mM-1","sate1243","mM","wito","m","M",NA,NA,NA
"3434","v_sirionosiri1273-mF-1","siri1273","mF","paba","m","F",NA,NA,NA
"3435","v_sirionosiri1273-mF-2","siri1273","mF","e-ru","m","F",NA,NA,NA
"3436","v_sirionosiri1273-mF-3","siri1273","mF","ŋu","m","F",NA,NA,NA
"3437","v_sirionosiri1273-mM-1","siri1273","mM","tãĩ","m","M",NA,NA,NA
"3438","v_sirionosiri1273-mM-2","siri1273","mM","esi","m","M",NA,NA,NA
"3439","v_sirionosiri1273-mF-4","siri1273","mF","éru","m","F",NA,NA,NA
"3440","v_sirionosiri1273-mM-3","siri1273","mM","ézi","m","M",NA,NA,NA
"3441","v_suruisuru1262-mM-1","suru1262","mM","ni","m","M",NA,NA,NA
"3442","v_suruisuru1262-mF-1","suru1262","mF","lob","m","F",NA,NA,NA
"3443","v_suruisuru1262-mF-2","suru1262","mF","lob","m","F",NA,NA,NA
"3444","v_tapirapetapi1254-mF-1","tapi1254","mF","che-ropy","m","F",NA,NA,NA
"3445","v_tapirapetapi1254-mM-1","tapi1254","mM","che-vi","m","M",NA,NA,NA
"3446","v_tembetemb1276-mF-1","temb1276","mF","he-rú","m","F",NA,NA,NA
"3447","v_tembetemb1276-mM-1","temb1276","mM","he-hy","m","M",NA,NA,NA
"3448","v_tenharimtenh1241-mF-1","tenh1241","mF","apĩ-","m","F",NA,NA,NA
"3449","v_tenharimtenh1241-mM-1","tenh1241","mM","a'i-","m","M",NA,NA,NA
"3450","v_tocantinsasurinitoca1235-mF-1","toca1235","mF","miangakee","m","F",NA,NA,NA
"3451","v_tocantinsasurinitoca1235-mM-1","toca1235","mM","mihengee","m","M",NA,NA,NA
"3452","v_tupinambatupi1273-mF-1","tupi1273","mF","uba","m","F",NA,NA,NA
"3453","v_tupinambatupi1273-mM-1","tupi1273","mM","sy","m","M",NA,NA,NA
"3454","v_tupitupi1274-mF-1","tupi1274","mF","tuba","m","F",NA,NA,NA
"3455","v_tupitupi1274-mM-1","tupi1274","mM","cy","m","M",NA,NA,NA
"3456","v_wayampiwaya1270-mF-1","waya1270","mF","-l-u","m","F",NA,NA,NA
"3457","v_wayampiwaya1270-mM-1","waya1270","mM","ɨ","m","M",NA,NA,NA
"3458","v_wayampiwaya1270-mM-2","waya1270","mM","mãmã","m","M",NA,NA,NA
"3459","v_wayampiwaya1270-mF-2","waya1270","mF","papa","m","F",NA,NA,NA
"3460","v_wayampiwaya1270-mM-3","waya1270","mM","e'u","m","M",NA,NA,NA
"3461","v_wayampiwaya1270-mF-3","waya1270","mF","papa","m","F",NA,NA,NA
"3462","v_kazakhkaza1248-mF-1","kaza1248","mF","ake","m","F",NA,NA,NA
"3463","v_kazakhkaza1248-mM-1","kaza1248","mM","ana","m","M",NA,NA,NA
